# S1,S2,S3,Weight
5.810000000000000000e+02,5.820000000000000000e+02,7.030000000000000000e+02,-5.067200115842468433e-01
5.810000000000000000e+02,5.920000000000000000e+02,7.130000000000000000e+02,-4.738337958947189121e-01
5.810000000000000000e+02,7.020000000000000000e+02,7.130000000000000000e+02,-4.056884123086979543e-01
5.810000000000000000e+02,5.820000000000000000e+02,5.930000000000000000e+02,-5.699322188538600287e-01
5.810000000000000000e+02,5.920000000000000000e+02,5.930000000000000000e+02,-5.544602372627472908e-01
5.820000000000000000e+02,5.930000000000000000e+02,7.030000000000000000e+02,-7.609524489223354893e-01
5.930000000000000000e+02,7.140000000000000000e+02,7.030000000000000000e+02,-8.907554222937592581e-01
5.830000000000000000e+02,5.840000000000000000e+02,7.040000000000000000e+02,9.365471188359355548e-01
5.840000000000000000e+02,7.040000000000000000e+02,7.050000000000000000e+02,9.727220431046385007e-01
5.830000000000000000e+02,5.940000000000000000e+02,7.040000000000000000e+02,9.907245599071250464e-01
5.940000000000000000e+02,7.040000000000000000e+02,7.150000000000000000e+02,9.807286787493328939e-01
5.830000000000000000e+02,5.840000000000000000e+02,5.940000000000000000e+02,9.727220431046385007e-01
5.840000000000000000e+02,5.940000000000000000e+02,5.950000000000000000e+02,9.999671063216946099e-01
5.840000000000000000e+02,5.850000000000000000e+02,7.050000000000000000e+02,9.565478437556229618e-01
5.850000000000000000e+02,7.050000000000000000e+02,7.060000000000000000e+02,9.889994291472223864e-01
5.840000000000000000e+02,5.950000000000000000e+02,7.050000000000000000e+02,9.950091133629028750e-01
5.950000000000000000e+02,7.050000000000000000e+02,7.160000000000000000e+02,9.733235215152648001e-01
5.840000000000000000e+02,5.850000000000000000e+02,5.950000000000000000e+02,9.851010225226771722e-01
5.850000000000000000e+02,5.950000000000000000e+02,5.960000000000000000e+02,9.958493824851603060e-01
5.850000000000000000e+02,5.860000000000000000e+02,7.060000000000000000e+02,9.871250604024262021e-01
5.860000000000000000e+02,7.060000000000000000e+02,7.070000000000000000e+02,9.999671063216946099e-01
5.850000000000000000e+02,5.960000000000000000e+02,7.060000000000000000e+02,9.999671063216946099e-01
5.960000000000000000e+02,7.060000000000000000e+02,7.170000000000000000e+02,9.443484701601647657e-01
5.850000000000000000e+02,5.860000000000000000e+02,5.960000000000000000e+02,9.992107946745432123e-01
5.860000000000000000e+02,5.960000000000000000e+02,5.970000000000000000e+02,9.705998639506963066e-01
5.860000000000000000e+02,5.870000000000000000e+02,7.070000000000000000e+02,9.990408078682064819e-01
5.870000000000000000e+02,7.070000000000000000e+02,7.080000000000000000e+02,9.733235215152648001e-01
5.860000000000000000e+02,5.970000000000000000e+02,7.070000000000000000e+02,9.829388328792398877e-01
5.970000000000000000e+02,7.070000000000000000e+02,7.180000000000000000e+02,8.751042576517846783e-01
5.860000000000000000e+02,5.870000000000000000e+02,5.970000000000000000e+02,9.869665831430963765e-01
5.870000000000000000e+02,5.970000000000000000e+02,5.980000000000000000e+02,8.959801486449744390e-01
5.870000000000000000e+02,5.880000000000000000e+02,7.080000000000000000e+02,9.516417514892795415e-01
5.880000000000000000e+02,7.080000000000000000e+02,7.090000000000000000e+02,8.696255818514180280e-01
5.870000000000000000e+02,5.980000000000000000e+02,7.080000000000000000e+02,9.105160268673685442e-01
5.980000000000000000e+02,7.080000000000000000e+02,7.190000000000000000e+02,7.401933194867467147e-01
5.870000000000000000e+02,5.880000000000000000e+02,5.980000000000000000e+02,9.105160268673685442e-01
5.880000000000000000e+02,5.980000000000000000e+02,5.990000000000000000e+02,7.401933194867467147e-01
5.880000000000000000e+02,5.890000000000000000e+02,7.090000000000000000e+02,8.028939430563315494e-01
5.890000000000000000e+02,7.090000000000000000e+02,7.100000000000000000e+02,6.549770627354712937e-01
5.880000000000000000e+02,5.990000000000000000e+02,7.090000000000000000e+02,7.474909127311211154e-01
5.990000000000000000e+02,7.090000000000000000e+02,7.200000000000000000e+02,5.172359182481172102e-01
5.880000000000000000e+02,5.890000000000000000e+02,5.990000000000000000e+02,7.328169085463447363e-01
5.890000000000000000e+02,5.990000000000000000e+02,6.000000000000000000e+02,4.807359465500283258e-01
5.890000000000000000e+02,5.900000000000000000e+02,7.100000000000000000e+02,5.262465969048681913e-01
5.900000000000000000e+02,7.100000000000000000e+02,7.110000000000000000e+02,3.189681787831161741e-01
5.890000000000000000e+02,6.000000000000000000e+02,7.100000000000000000e+02,4.715024899448312379e-01
6.000000000000000000e+02,7.100000000000000000e+02,7.210000000000000000e+02,2.004768107545992772e-01
5.890000000000000000e+02,5.900000000000000000e+02,6.000000000000000000e+02,4.341697521118178527e-01
5.900000000000000000e+02,6.000000000000000000e+02,6.010000000000000000e+02,1.205867534579925238e-01
5.900000000000000000e+02,5.910000000000000000e+02,7.110000000000000000e+02,1.305887711161806686e-01
5.910000000000000000e+02,7.110000000000000000e+02,7.120000000000000000e+02,-1.078498422088003533e-01
5.900000000000000000e+02,6.010000000000000000e+02,7.110000000000000000e+02,9.057630100087776803e-02
6.010000000000000000e+02,7.110000000000000000e+02,7.220000000000000000e+02,-1.853356634635538736e-01
5.900000000000000000e+02,5.910000000000000000e+02,6.010000000000000000e+02,3.062605707372190525e-02
5.910000000000000000e+02,6.010000000000000000e+02,6.020000000000000000e+02,-2.981560626418648940e-01
5.910000000000000000e+02,5.920000000000000000e+02,7.120000000000000000e+02,-3.255848256913859151e-01
5.920000000000000000e+02,7.120000000000000000e+02,7.130000000000000000e+02,-5.466401400559494084e-01
5.910000000000000000e+02,6.020000000000000000e+02,7.120000000000000000e+02,-3.436768401246011462e-01
6.020000000000000000e+02,7.120000000000000000e+02,7.230000000000000000e+02,-5.775830652830115097e-01
5.910000000000000000e+02,5.920000000000000000e+02,6.020000000000000000e+02,-4.143716547571628106e-01
5.920000000000000000e+02,6.020000000000000000e+02,6.030000000000000000e+02,-6.918614636404253337e-01
5.920000000000000000e+02,5.930000000000000000e+02,7.130000000000000000e+02,-7.367629801161562630e-01
5.930000000000000000e+02,7.130000000000000000e+02,7.140000000000000000e+02,-8.825099430549355750e-01
5.920000000000000000e+02,6.030000000000000000e+02,7.130000000000000000e+02,-7.367629801161562630e-01
6.030000000000000000e+02,7.130000000000000000e+02,7.240000000000000000e+02,-8.825099430549355750e-01
5.920000000000000000e+02,5.930000000000000000e+02,6.030000000000000000e+02,-7.951788500119545411e-01
5.930000000000000000e+02,6.030000000000000000e+02,6.040000000000000000e+02,-9.515236738173243891e-01
5.930000000000000000e+02,7.140000000000000000e+02,7.250000000000000000e+02,-9.878826525139177139e-01
5.930000000000000000e+02,6.040000000000000000e+02,7.250000000000000000e+02,-9.975728020094550841e-01
5.950000000000000000e+02,7.160000000000000000e+02,7.150000000000000000e+02,9.057796415411120128e-01
5.950000000000000000e+02,5.940000000000000000e+02,7.150000000000000000e+02,9.480548534512240888e-01
5.960000000000000000e+02,7.170000000000000000e+02,7.160000000000000000e+02,8.696255818514180280e-01
5.960000000000000000e+02,5.950000000000000000e+02,7.160000000000000000e+02,9.283479353032145776e-01
5.970000000000000000e+02,7.180000000000000000e+02,7.170000000000000000e+02,7.895557688708902955e-01
5.970000000000000000e+02,5.960000000000000000e+02,7.170000000000000000e+02,8.751042576517846783e-01
5.980000000000000000e+02,7.190000000000000000e+02,7.180000000000000000e+02,6.468115160269076735e-01
5.980000000000000000e+02,5.970000000000000000e+02,7.180000000000000000e+02,7.688990670983872899e-01
5.990000000000000000e+02,7.200000000000000000e+02,7.190000000000000000e+02,4.247426339630241965e-01
5.990000000000000000e+02,5.980000000000000000e+02,7.190000000000000000e+02,5.879093382061209017e-01
6.000000000000000000e+02,7.210000000000000000e+02,7.200000000000000000e+02,1.205867534579925238e-01
6.000000000000000000e+02,5.990000000000000000e+02,7.200000000000000000e+02,3.189681787831161741e-01
6.010000000000000000e+02,7.220000000000000000e+02,7.210000000000000000e+02,-2.423252720802915594e-01
6.010000000000000000e+02,6.000000000000000000e+02,7.210000000000000000e+02,-2.905315104753630057e-02
6.020000000000000000e+02,7.230000000000000000e+02,7.220000000000000000e+02,-6.076070556582592319e-01
6.020000000000000000e+02,6.010000000000000000e+02,7.220000000000000000e+02,-4.143716547571628106e-01
6.030000000000000000e+02,7.240000000000000000e+02,7.230000000000000000e+02,-8.907554222937592581e-01
6.030000000000000000e+02,6.020000000000000000e+02,7.230000000000000000e+02,-7.609524489223354893e-01
6.040000000000000000e+02,7.250000000000000000e+02,7.240000000000000000e+02,-9.999736008869732906e-01
6.040000000000000000e+02,6.030000000000000000e+02,7.240000000000000000e+02,-9.727576730839343488e-01
6.050000000000000000e+02,6.060000000000000000e+02,7.260000000000000000e+02,-7.618810064490199041e-01
6.060000000000000000e+02,7.260000000000000000e+02,7.270000000000000000e+02,-9.076781966055210704e-01
6.050000000000000000e+02,6.160000000000000000e+02,7.260000000000000000e+02,-7.618810064490199041e-01
6.160000000000000000e+02,7.260000000000000000e+02,7.370000000000000000e+02,-9.076781966055210704e-01
6.050000000000000000e+02,6.060000000000000000e+02,6.160000000000000000e+02,-5.851273914963719402e-01
6.060000000000000000e+02,6.160000000000000000e+02,6.170000000000000000e+02,-6.245004237845483974e-01
6.060000000000000000e+02,6.070000000000000000e+02,7.270000000000000000e+02,-8.313391791635061923e-01
6.070000000000000000e+02,7.270000000000000000e+02,7.280000000000000000e+02,-9.603956332132587148e-01
6.060000000000000000e+02,6.170000000000000000e+02,7.270000000000000000e+02,-8.050643571393560904e-01
6.170000000000000000e+02,7.270000000000000000e+02,7.380000000000000000e+02,-9.331018789832138394e-01
6.060000000000000000e+02,6.070000000000000000e+02,6.170000000000000000e+02,-6.798034808061822476e-01
6.070000000000000000e+02,6.170000000000000000e+02,6.180000000000000000e+02,-7.464769619622733110e-01
6.070000000000000000e+02,6.080000000000000000e+02,7.280000000000000000e+02,-9.406259453651217850e-01
6.080000000000000000e+02,7.280000000000000000e+02,7.290000000000000000e+02,-9.998827211959460115e-01
6.070000000000000000e+02,6.180000000000000000e+02,7.280000000000000000e+02,-9.076781966055210704e-01
6.180000000000000000e+02,7.280000000000000000e+02,7.390000000000000000e+02,-9.842352308259196825e-01
6.070000000000000000e+02,6.080000000000000000e+02,6.180000000000000000e+02,-8.437265643090632317e-01
6.080000000000000000e+02,6.180000000000000000e+02,6.190000000000000000e+02,-9.076781966055210704e-01
6.080000000000000000e+02,6.090000000000000000e+02,7.290000000000000000e+02,-9.999894127234640884e-01
6.090000000000000000e+02,7.290000000000000000e+02,7.300000000000000000e+02,-9.394669048577301007e-01
6.080000000000000000e+02,6.190000000000000000e+02,7.290000000000000000e+02,-9.932569640415885859e-01
6.190000000000000000e+02,7.290000000000000000e+02,7.400000000000000000e+02,-9.925207967985485435e-01
6.080000000000000000e+02,6.090000000000000000e+02,6.190000000000000000e+02,-9.803592472183941808e-01
6.090000000000000000e+02,6.190000000000000000e+02,6.200000000000000000e+02,-9.993764108564420212e-01
6.090000000000000000e+02,6.100000000000000000e+02,7.300000000000000000e+02,-9.041147054030356234e-01
6.100000000000000000e+02,7.300000000000000000e+02,7.310000000000000000e+02,-7.015045153488340679e-01
6.090000000000000000e+02,6.200000000000000000e+02,7.300000000000000000e+02,-9.571337986429125921e-01
6.200000000000000000e+02,7.300000000000000000e+02,7.410000000000000000e+02,-8.709090574873196156e-01
6.090000000000000000e+02,6.100000000000000000e+02,6.200000000000000000e+02,-9.673440018512531324e-01
6.100000000000000000e+02,6.200000000000000000e+02,6.210000000000000000e+02,-9.041147054030356234e-01
6.100000000000000000e+02,6.110000000000000000e+02,7.310000000000000000e+02,-5.861761930033729806e-01
6.110000000000000000e+02,7.310000000000000000e+02,7.320000000000000000e+02,-2.694074389775429901e-01
6.100000000000000000e+02,6.210000000000000000e+02,7.310000000000000000e+02,-7.135559059773739499e-01
6.210000000000000000e+02,7.310000000000000000e+02,7.420000000000000000e+02,-5.590851430395820110e-01
6.100000000000000000e+02,6.110000000000000000e+02,6.210000000000000000e+02,-7.135559059773739499e-01
6.110000000000000000e+02,6.210000000000000000e+02,6.220000000000000000e+02,-5.590851430395820110e-01
6.110000000000000000e+02,6.120000000000000000e+02,7.320000000000000000e+02,-7.324847385973294600e-02
6.120000000000000000e+02,7.320000000000000000e+02,7.330000000000000000e+02,2.754108621324207751e-01
6.110000000000000000e+02,6.220000000000000000e+02,7.320000000000000000e+02,-2.543735692578754093e-01
6.220000000000000000e+02,7.320000000000000000e+02,7.430000000000000000e+02,-7.324847385973294600e-02
6.110000000000000000e+02,6.120000000000000000e+02,6.220000000000000000e+02,-2.242414435013598828e-01
6.120000000000000000e+02,6.220000000000000000e+02,6.230000000000000000e+02,-1.321682036185069416e-02
6.120000000000000000e+02,6.130000000000000000e+02,7.330000000000000000e+02,4.947524458244981216e-01
6.130000000000000000e+02,7.330000000000000000e+02,7.340000000000000000e+02,7.623842363033119796e-01
6.120000000000000000e+02,6.230000000000000000e+02,7.330000000000000000e+02,3.162150016775931438e-01
6.230000000000000000e+02,7.330000000000000000e+02,7.440000000000000000e+02,4.705581985262125011e-01
6.120000000000000000e+02,6.130000000000000000e+02,6.230000000000000000e+02,3.693142453961994476e-01
6.130000000000000000e+02,6.230000000000000000e+02,6.240000000000000000e+02,5.644482082438715409e-01
6.130000000000000000e+02,6.140000000000000000e+02,7.340000000000000000e+02,9.074714821298477396e-01
6.140000000000000000e+02,7.340000000000000000e+02,7.350000000000000000e+02,9.961419719094820602e-01
6.130000000000000000e+02,6.240000000000000000e+02,7.340000000000000000e+02,8.029627615361270010e-01
6.240000000000000000e+02,7.340000000000000000e+02,7.450000000000000000e+02,8.850103211269001457e-01
6.130000000000000000e+02,6.140000000000000000e+02,6.240000000000000000e+02,8.467205425911743522e-01
6.140000000000000000e+02,6.240000000000000000e+02,6.250000000000000000e+02,9.450080352740523049e-01
6.140000000000000000e+02,6.150000000000000000e+02,7.350000000000000000e+02,9.783888223346213220e-01
6.150000000000000000e+02,7.350000000000000000e+02,7.360000000000000000e+02,8.525838295431473757e-01
6.140000000000000000e+02,6.250000000000000000e+02,7.350000000000000000e+02,9.999926946383178583e-01
6.250000000000000000e+02,7.350000000000000000e+02,7.460000000000000000e+02,9.904652874536219453e-01
6.140000000000000000e+02,6.150000000000000000e+02,6.250000000000000000e+02,9.958493824851603060e-01
6.150000000000000000e+02,6.250000000000000000e+02,6.260000000000000000e+02,9.480548534512240888e-01
6.150000000000000000e+02,7.360000000000000000e+02,7.470000000000000000e+02,7.178323349855637581e-01
6.150000000000000000e+02,6.260000000000000000e+02,7.470000000000000000e+02,7.895557688708902955e-01
6.160000000000000000e+02,7.370000000000000000e+02,7.380000000000000000e+02,-9.251047858926798595e-01
6.160000000000000000e+02,6.170000000000000000e+02,7.380000000000000000e+02,-8.184523177226520341e-01
6.160000000000000000e+02,6.270000000000000000e+02,7.480000000000000000e+02,-8.670104411633561270e-01
6.160000000000000000e+02,7.370000000000000000e+02,7.480000000000000000e+02,-9.406259453651217850e-01
6.160000000000000000e+02,6.170000000000000000e+02,6.280000000000000000e+02,-6.972301794445727730e-01
6.160000000000000000e+02,6.270000000000000000e+02,6.280000000000000000e+02,-7.305671975464016477e-01
6.170000000000000000e+02,7.380000000000000000e+02,7.390000000000000000e+02,-9.603956332132587148e-01
6.170000000000000000e+02,6.180000000000000000e+02,7.390000000000000000e+02,-8.982423990461291252e-01
6.170000000000000000e+02,6.280000000000000000e+02,7.490000000000000000e+02,-8.982423990461291252e-01
6.170000000000000000e+02,7.380000000000000000e+02,7.490000000000000000e+02,-9.603956332132587148e-01
6.170000000000000000e+02,6.180000000000000000e+02,6.290000000000000000e+02,-8.050643571393560904e-01
6.170000000000000000e+02,6.280000000000000000e+02,6.290000000000000000e+02,-8.050643571393560904e-01
6.180000000000000000e+02,7.390000000000000000e+02,7.400000000000000000e+02,-9.984655368057360203e-01
6.180000000000000000e+02,6.190000000000000000e+02,7.400000000000000000e+02,-9.842352308259196825e-01
6.180000000000000000e+02,6.290000000000000000e+02,7.500000000000000000e+02,-9.660638620559565126e-01
6.180000000000000000e+02,7.390000000000000000e+02,7.500000000000000000e+02,-9.954106077295434840e-01
6.180000000000000000e+02,6.190000000000000000e+02,6.300000000000000000e+02,-9.406259453651217850e-01
6.180000000000000000e+02,6.290000000000000000e+02,6.300000000000000000e+02,-9.251047858926798595e-01
6.190000000000000000e+02,7.400000000000000000e+02,7.410000000000000000e+02,-9.623992997777524039e-01
6.190000000000000000e+02,6.200000000000000000e+02,7.410000000000000000e+02,-9.801991305330725046e-01
6.190000000000000000e+02,6.300000000000000000e+02,7.510000000000000000e+02,-9.990239832617556770e-01
6.190000000000000000e+02,7.400000000000000000e+02,7.510000000000000000e+02,-9.801991305330725046e-01
6.190000000000000000e+02,6.200000000000000000e+02,6.310000000000000000e+02,-9.990239832617556770e-01
6.190000000000000000e+02,6.300000000000000000e+02,6.310000000000000000e+02,-9.993764108564420212e-01
6.200000000000000000e+02,7.410000000000000000e+02,7.420000000000000000e+02,-7.711462500554419064e-01
6.200000000000000000e+02,6.210000000000000000e+02,7.420000000000000000e+02,-7.928415859706676727e-01
6.200000000000000000e+02,6.310000000000000000e+02,7.520000000000000000e+02,-9.041147054030356234e-01
6.200000000000000000e+02,7.410000000000000000e+02,7.520000000000000000e+02,-8.337032258954820696e-01
6.200000000000000000e+02,6.210000000000000000e+02,6.320000000000000000e+02,-8.709090574873196156e-01
6.200000000000000000e+02,6.310000000000000000e+02,6.320000000000000000e+02,-9.191089408119736959e-01
6.210000000000000000e+02,7.420000000000000000e+02,7.430000000000000000e+02,-3.883903426619489951e-01
6.210000000000000000e+02,6.220000000000000000e+02,7.430000000000000000e+02,-3.883903426619489951e-01
6.210000000000000000e+02,6.320000000000000000e+02,7.530000000000000000e+02,-6.127805501401686339e-01
6.210000000000000000e+02,7.420000000000000000e+02,7.530000000000000000e+02,-5.035934173743674691e-01
6.210000000000000000e+02,6.220000000000000000e+02,6.330000000000000000e+02,-5.035934173743674691e-01
6.210000000000000000e+02,6.320000000000000000e+02,6.330000000000000000e+02,-6.127805501401686339e-01
6.220000000000000000e+02,7.430000000000000000e+02,7.440000000000000000e+02,1.341577889106195243e-01
6.220000000000000000e+02,6.230000000000000000e+02,7.440000000000000000e+02,1.629828445216802979e-01
6.220000000000000000e+02,6.330000000000000000e+02,7.540000000000000000e+02,-1.335977262218565054e-01
6.220000000000000000e+02,7.430000000000000000e+02,7.540000000000000000e+02,-1.321682036185069416e-02
6.220000000000000000e+02,6.230000000000000000e+02,6.340000000000000000e+02,4.629259323780048063e-02
6.220000000000000000e+02,6.330000000000000000e+02,6.340000000000000000e+02,-1.033966347900285715e-01
6.230000000000000000e+02,7.440000000000000000e+02,7.450000000000000000e+02,6.502248992452174248e-01
6.230000000000000000e+02,6.240000000000000000e+02,7.450000000000000000e+02,6.898748009694517513e-01
6.230000000000000000e+02,6.340000000000000000e+02,7.550000000000000000e+02,4.208019002452213497e-01
6.230000000000000000e+02,7.440000000000000000e+02,7.550000000000000000e+02,5.184735313313214577e-01
6.230000000000000000e+02,6.240000000000000000e+02,6.350000000000000000e+02,6.083922047644003683e-01
6.230000000000000000e+02,6.340000000000000000e+02,6.350000000000000000e+02,4.705581985262125011e-01
6.240000000000000000e+02,7.450000000000000000e+02,7.460000000000000000e+02,9.667098397766037410e-01
6.240000000000000000e+02,6.250000000000000000e+02,7.460000000000000000e+02,9.829269032431293684e-01
6.240000000000000000e+02,6.350000000000000000e+02,7.560000000000000000e+02,8.600946980511845474e-01
6.240000000000000000e+02,7.450000000000000000e+02,7.560000000000000000e+02,9.074714821298477396e-01
6.240000000000000000e+02,6.250000000000000000e+02,6.360000000000000000e+02,9.600879957669310460e-01
6.240000000000000000e+02,6.350000000000000000e+02,6.360000000000000000e+02,8.965483134426052159e-01
6.250000000000000000e+02,7.460000000000000000e+02,7.470000000000000000e+02,9.325223130953852468e-01
6.250000000000000000e+02,6.260000000000000000e+02,7.470000000000000000e+02,8.959801486449744390e-01
6.250000000000000000e+02,6.360000000000000000e+02,7.570000000000000000e+02,9.958493824851603060e-01
6.250000000000000000e+02,7.460000000000000000e+02,7.570000000000000000e+02,9.829388328792398877e-01
6.250000000000000000e+02,6.260000000000000000e+02,6.370000000000000000e+02,9.325223130953852468e-01
6.250000000000000000e+02,6.360000000000000000e+02,6.370000000000000000e+02,9.829388328792398877e-01
6.260000000000000000e+02,6.370000000000000000e+02,7.470000000000000000e+02,7.618449563045760486e-01
6.370000000000000000e+02,7.580000000000000000e+02,7.470000000000000000e+02,6.549770627354712937e-01
6.270000000000000000e+02,6.280000000000000000e+02,7.480000000000000000e+02,-9.076781966055210704e-01
6.280000000000000000e+02,7.480000000000000000e+02,7.490000000000000000e+02,-9.842352308259196825e-01
6.270000000000000000e+02,6.380000000000000000e+02,7.480000000000000000e+02,-9.406259453651217850e-01
6.380000000000000000e+02,7.480000000000000000e+02,7.590000000000000000e+02,-9.998827211959460115e-01
6.270000000000000000e+02,6.280000000000000000e+02,6.380000000000000000e+02,-8.437265643090632317e-01
6.280000000000000000e+02,6.380000000000000000e+02,6.390000000000000000e+02,-9.076781966055210704e-01
6.280000000000000000e+02,6.290000000000000000e+02,7.490000000000000000e+02,-9.476804861271157510e-01
6.290000000000000000e+02,7.490000000000000000e+02,7.500000000000000000e+02,-9.993764108564420212e-01
6.280000000000000000e+02,6.390000000000000000e+02,7.490000000000000000e+02,-9.603956332132587148e-01
6.390000000000000000e+02,7.490000000000000000e+02,7.600000000000000000e+02,-9.990239832617556770e-01
6.280000000000000000e+02,6.290000000000000000e+02,6.390000000000000000e+02,-8.982423990461291252e-01
6.290000000000000000e+02,6.390000000000000000e+02,6.400000000000000000e+02,-9.603956332132587148e-01
6.290000000000000000e+02,6.300000000000000000e+02,7.500000000000000000e+02,-9.954106077295434840e-01
6.300000000000000000e+02,7.500000000000000000e+02,7.510000000000000000e+02,-9.762493213605816234e-01
6.290000000000000000e+02,6.400000000000000000e+02,7.500000000000000000e+02,-9.954106077295434840e-01
6.400000000000000000e+02,7.500000000000000000e+02,7.610000000000000000e+02,-9.762493213605816234e-01
6.290000000000000000e+02,6.300000000000000000e+02,6.400000000000000000e+02,-9.760415312762221740e-01
6.300000000000000000e+02,6.400000000000000000e+02,6.410000000000000000e+02,-9.998827211959460115e-01
6.300000000000000000e+02,6.310000000000000000e+02,7.510000000000000000e+02,-9.719624796855280691e-01
6.310000000000000000e+02,7.510000000000000000e+02,7.520000000000000000e+02,-8.433608005236505889e-01
6.300000000000000000e+02,6.410000000000000000e+02,7.510000000000000000e+02,-9.801991305330725046e-01
6.410000000000000000e+02,7.510000000000000000e+02,7.620000000000000000e+02,-8.795990194426159814e-01
6.300000000000000000e+02,6.310000000000000000e+02,6.410000000000000000e+02,-9.925207967985485435e-01
6.310000000000000000e+02,6.410000000000000000e+02,6.420000000000000000e+02,-9.394669048577301007e-01
6.310000000000000000e+02,6.320000000000000000e+02,7.520000000000000000e+02,-7.928415859706676727e-01
6.320000000000000000e+02,7.520000000000000000e+02,7.530000000000000000e+02,-5.453689321710663007e-01
6.310000000000000000e+02,6.420000000000000000e+02,7.520000000000000000e+02,-8.337032258954820696e-01
6.420000000000000000e+02,7.520000000000000000e+02,7.630000000000000000e+02,-6.516905084579895924e-01
6.310000000000000000e+02,6.320000000000000000e+02,6.420000000000000000e+02,-8.527845502818471868e-01
6.320000000000000000e+02,6.420000000000000000e+02,6.430000000000000000e+02,-7.015045153488340679e-01
6.320000000000000000e+02,6.330000000000000000e+02,7.530000000000000000e+02,-4.176299630851507683e-01
6.330000000000000000e+02,7.530000000000000000e+02,7.540000000000000000e+02,-8.831425588444254127e-02
6.320000000000000000e+02,6.430000000000000000e+02,7.530000000000000000e+02,-5.035934173743674691e-01
6.430000000000000000e+02,7.530000000000000000e+02,7.640000000000000000e+02,-2.694074389775429901e-01
6.320000000000000000e+02,6.330000000000000000e+02,6.430000000000000000e+02,-5.035934173743674691e-01
6.330000000000000000e+02,6.430000000000000000e+02,6.440000000000000000e+02,-2.694074389775429901e-01
6.330000000000000000e+02,6.340000000000000000e+02,7.540000000000000000e+02,1.050864802700509637e-01
6.340000000000000000e+02,7.540000000000000000e+02,7.550000000000000000e+02,4.334077429026291228e-01
6.330000000000000000e+02,6.440000000000000000e+02,7.540000000000000000e+02,-1.321682036185069416e-02
6.440000000000000000e+02,7.540000000000000000e+02,7.650000000000000000e+02,2.198108834645794429e-01
6.330000000000000000e+02,6.340000000000000000e+02,6.440000000000000000e+02,1.661551238053408583e-02
6.340000000000000000e+02,6.440000000000000000e+02,6.450000000000000000e+02,2.754108621324207751e-01
6.340000000000000000e+02,6.350000000000000000e+02,7.550000000000000000e+02,6.295771436954307188e-01
6.350000000000000000e+02,7.550000000000000000e+02,7.560000000000000000e+02,8.534837619335976511e-01
6.340000000000000000e+02,6.450000000000000000e+02,7.550000000000000000e+02,5.184735313313214577e-01
6.450000000000000000e+02,7.550000000000000000e+02,7.660000000000000000e+02,6.898748009694517513e-01
6.340000000000000000e+02,6.350000000000000000e+02,6.450000000000000000e+02,5.644482082438715409e-01
6.350000000000000000e+02,6.450000000000000000e+02,6.460000000000000000e+02,7.623842363033119796e-01
6.350000000000000000e+02,6.360000000000000000e+02,7.560000000000000000e+02,9.600879957669310460e-01
6.360000000000000000e+02,7.560000000000000000e+02,7.570000000000000000e+02,9.984511386270074063e-01
6.350000000000000000e+02,6.460000000000000000e+02,7.560000000000000000e+02,9.074714821298477396e-01
6.460000000000000000e+02,7.560000000000000000e+02,7.670000000000000000e+02,9.727220431046385007e-01
6.350000000000000000e+02,6.360000000000000000e+02,6.460000000000000000e+02,9.365471188359355548e-01
6.360000000000000000e+02,6.460000000000000000e+02,6.470000000000000000e+02,9.961419719094820602e-01
6.360000000000000000e+02,6.370000000000000000e+02,7.570000000000000000e+02,9.405235877664754884e-01
6.370000000000000000e+02,7.570000000000000000e+02,7.580000000000000000e+02,7.758696814457933799e-01
6.360000000000000000e+02,6.470000000000000000e+02,7.570000000000000000e+02,9.829388328792398877e-01
6.470000000000000000e+02,7.570000000000000000e+02,7.680000000000000000e+02,9.325223130953852468e-01
6.360000000000000000e+02,6.370000000000000000e+02,6.470000000000000000e+02,9.616758062116007588e-01
6.370000000000000000e+02,6.470000000000000000e+02,6.480000000000000000e+02,8.525838295431473757e-01
6.370000000000000000e+02,7.580000000000000000e+02,7.690000000000000000e+02,5.879093382061209017e-01
6.370000000000000000e+02,6.480000000000000000e+02,7.690000000000000000e+02,6.385813343466434366e-01
6.380000000000000000e+02,7.590000000000000000e+02,7.600000000000000000e+02,-9.947052155295010856e-01
6.380000000000000000e+02,6.390000000000000000e+02,7.600000000000000000e+02,-9.954106077295434840e-01
6.380000000000000000e+02,6.490000000000000000e+02,7.700000000000000000e+02,-9.899726840806578609e-01
6.380000000000000000e+02,7.590000000000000000e+02,7.700000000000000000e+02,-9.762493213605816234e-01
6.380000000000000000e+02,6.390000000000000000e+02,6.500000000000000000e+02,-9.842352308259196825e-01
6.380000000000000000e+02,6.490000000000000000e+02,6.500000000000000000e+02,-9.984655368057360203e-01
6.390000000000000000e+02,7.600000000000000000e+02,7.610000000000000000e+02,-9.801991305330725046e-01
6.390000000000000000e+02,6.400000000000000000e+02,7.610000000000000000e+02,-9.990239832617556770e-01
6.390000000000000000e+02,6.500000000000000000e+02,7.710000000000000000e+02,-9.801991305330725046e-01
6.390000000000000000e+02,7.600000000000000000e+02,7.710000000000000000e+02,-9.623992997777524039e-01
6.390000000000000000e+02,6.400000000000000000e+02,6.510000000000000000e+02,-9.993764108564420212e-01
6.390000000000000000e+02,6.500000000000000000e+02,6.510000000000000000e+02,-9.990239832617556770e-01
6.400000000000000000e+02,7.610000000000000000e+02,7.620000000000000000e+02,-9.191089408119736959e-01
