Node Number,X,Y,Z,Weight
182,-2.5,-3.1754264805429417,0.0,-0.7832393982898334
183,-2.0,-2.8867513459481287,0.0,-0.3618875915214844
184,-1.5,-3.1754264805429417,0.0,-0.3618875915214848
185,-1.0,-2.8867513459481287,0.0,0.0864342037120809
186,-0.5,-3.1754264805429417,0.0,-0.0728928940401565
187,0.0,-2.8867513459481287,0.0,0.2520918446883737
188,0.5,-3.1754264805429417,0.0,-0.0728928940401565
189,1.0,-2.8867513459481287,0.0,0.0864342037120809
190,1.5,-3.1754264805429417,0.0,-0.3618875915214848
191,2.0,-2.8867513459481287,0.0,-0.3618875915214844
192,2.5,-3.1754264805429417,0.0,-0.7832393982898334
193,3.0,-2.8867513459481287,0.0,-0.8530170466697405
194,3.5,-3.1754264805429417,0.0,-0.999909863944486
195,4.0,-2.8867513459481287,0.0,-0.9757895506470776
196,4.5,-3.1754264805429417,0.0,-0.7001551404959901
197,5.0,-2.8867513459481287,0.0,-0.4879002265314794
198,5.5,-3.1754264805429417,0.0,0.0676160250294372
199,6.0,-2.8867513459481287,0.0,0.3664054123534842
200,6.5,-3.1754264805429417,0.0,0.8139926167371265
201,7.0,-2.8867513459481287,0.0,0.9604719039070568
202,7.5,-3.1754264805429417,0.0,0.9580875508414836
203,8.0,-2.8867513459481287,0.0,0.7955273481733803
204,-8.0,-2.309401076758503,0.0,0.8903502763850095
205,-8.5,-2.02072594216369,0.0,0.6349030390711888
206,-7.5,-2.02072594216369,0.0,0.9962587731268502
207,-7.0,-2.309401076758503,0.0,0.8856674334417155
208,-6.5,-2.02072594216369,0.0,0.500065126100664
209,-6.0,-2.309401076758503,0.0,0.1453979650238495
210,-5.5,-2.02072594216369,0.0,-0.4111543421461787
211,-5.0,-2.309401076758503,0.0,-0.7001551404959901
212,-4.5,-2.02072594216369,0.0,-0.9757895506470776
213,-4.0,-2.309401076758503,0.0,-0.9956239482862392
214,-3.5,-2.02072594216369,0.0,-0.7832393982898334
215,-3.0,-2.309401076758503,0.0,-0.6006758934973535
216,-2.5,-2.02072594216369,0.0,-0.072892894040156
217,-2.0,-2.309401076758503,0.0,0.0864342037120809
218,-1.5,-2.02072594216369,0.0,0.5850820065908569
219,-1.0,-2.309401076758503,0.0,0.5850820065908569
220,-0.5,-2.02072594216369,0.0,0.8723196232472871
221,0.0,-2.309401076758503,0.0,0.7394086398609574
222,0.5,-2.02072594216369,0.0,0.8723196232472871
223,1.0,-2.309401076758503,0.0,0.5850820065908569
224,1.5,-2.02072594216369,0.0,0.5850820065908569
225,2.0,-2.309401076758503,0.0,0.0864342037120809
226,2.5,-2.02072594216369,0.0,-0.072892894040156
227,3.0,-2.309401076758503,0.0,-0.6006758934973535
228,3.5,-2.02072594216369,0.0,-0.7832393982898334
229,4.0,-2.309401076758503,0.0,-0.9956239482862392
230,4.5,-2.02072594216369,0.0,-0.9757895506470776
231,5.0,-2.309401076758503,0.0,-0.7001551404959901
232,5.5,-2.02072594216369,0.0,-0.4111543421461787
233,6.0,-2.309401076758503,0.0,0.1453979650238495
234,6.5,-2.02072594216369,0.0,0.500065126100664
235,7.0,-2.309401076758503,0.0,0.8856674334417155
236,7.5,-2.02072594216369,0.0,0.9962587731268502
237,8.0,-2.309401076758503,0.0,0.8903502763850095
238,-8.5,-1.4433756729740643,0.0,0.7195123317004269
239,-8.0,-1.1547005383792515,0.0,0.973911558424427
240,-7.5,-1.4433756729740643,0.0,0.9766863095312832
241,-7.0,-1.1547005383792515,0.0,0.7252611098245162
242,-6.5,-1.4433756729740643,0.0,0.366405412353485
243,-6.0,-1.1547005383792515,0.0,-0.1722214580045815
244,-5.5,-1.4433756729740643,0.0,-0.5621181146744824
245,-5.0,-1.1547005383792515,0.0,-0.9134097851703864
246,-4.5,-1.4433756729740643,0.0,-0.999909863944486
247,-4.0,-1.1547005383792515,0.0,-0.8530170466697405
248,-3.5,-1.4433756729740643,0.0,-0.6006758934973535
249,-3.0,-1.1547005383792515,0.0,-0.0728928940401565
250,-2.5,-1.4433756729740643,0.0,0.2520918446883733
251,-2.0,-1.1547005383792515,0.0,0.7394086398609574
252,-1.5,-1.4433756729740643,0.0,0.8723196232472868
253,-1.0,-1.1547005383792515,0.0,0.9990639522299316
254,-0.5,-1.4433756729740643,0.0,0.9990639522299316
255,0.0,-1.1547005383792515,0.0,0.9146739603140916
256,0.5,-1.4433756729740643,0.0,0.9990639522299316
257,1.0,-1.1547005383792515,0.0,0.9990639522299316
258,1.5,-1.4433756729740643,0.0,0.8723196232472868
259,2.0,-1.1547005383792515,0.0,0.7394086398609574
260,2.5,-1.4433756729740643,0.0,0.2520918446883733
261,3.0,-1.1547005383792515,0.0,-0.0728928940401565
262,3.5,-1.4433756729740643,0.0,-0.6006758934973535
263,4.0,-1.1547005383792515,0.0,-0.8530170466697405
264,4.5,-1.4433756729740643,0.0,-0.999909863944486
265,5.0,-1.1547005383792515,0.0,-0.9134097851703864
266,5.5,-1.4433756729740643,0.0,-0.5621181146744824
267,6.0,-1.1547005383792515,0.0,-0.1722214580045815
268,6.5,-1.4433756729740643,0.0,0.366405412353485
269,7.0,-1.1547005383792515,0.0,0.7252611098245162
270,7.5,-1.4433756729740643,0.0,0.9766863095312832
271,8.0,-1.1547005383792515,0.0,0.973911558424427
272,-8.0,-0.5773502691896257,0.0,0.9861170115889202
273,-8.5,-0.28867513459481287,0.0,0.7955273481733803
274,-7.5,-0.28867513459481287,0.0,0.9399105413732366
275,-7.0,-0.5773502691896257,0.0,0.6747189599516226
276,-6.5,-0.28867513459481287,0.0,0.2213726231133169
277,-6.0,-0.5773502691896257,0.0,-0.2527016665624129
278,-5.5,-0.28867513459481287,0.0,-0.7001551404959901
279,-5.0,-0.5773502691896257,0.0,-0.9489727469008729
280,-4.5,-0.28867513459481287,0.0,-0.9794380814752413
281,-4.0,-0.5773502691896257,0.0,-0.7832393982898334
282,-3.5,-0.28867513459481287,0.0,-0.3618875915214848
283,-3.0,-0.5773502691896257,0.0,0.0864342037120805
284,-2.5,-0.28867513459481287,0.0,0.5850820065908569
285,-2.0,-0.5773502691896257,0.0,0.8723196232472871
286,-1.5,-0.28867513459481287,0.0,0.9990639522299316
287,-1.0,-0.5773502691896257,0.0,0.9146739603140916
288,-0.5,-0.28867513459481287,0.0,0.5458056146732425
289,0.0,-0.5773502691896257,0.0,0.5458056146732425
290,0.5,-0.28867513459481287,0.0,0.5458056146732425
291,1.0,-0.5773502691896257,0.0,0.9146739603140916
292,1.5,-0.28867513459481287,0.0,0.9990639522299316
293,2.0,-0.5773502691896257,0.0,0.8723196232472871
294,2.5,-0.28867513459481287,0.0,0.5850820065908569
295,3.0,-0.5773502691896257,0.0,0.0864342037120805
296,3.5,-0.28867513459481287,0.0,-0.3618875915214848
297,4.0,-0.5773502691896257,0.0,-0.7832393982898334
298,4.5,-0.28867513459481287,0.0,-0.9794380814752413
299,5.0,-0.5773502691896257,0.0,-0.9489727469008729
300,5.5,-0.28867513459481287,0.0,-0.7001551404959901
301,6.0,-0.5773502691896257,0.0,-0.2527016665624129
302,6.5,-0.28867513459481287,0.0,0.2213726231133169
303,7.0,-0.5773502691896257,0.0,0.6747189599516226
304,7.5,-0.28867513459481287,0.0,0.9399105413732366
305,8.0,-0.5773502691896257,0.0,0.9861170115889202
306,-8.5,0.28867513459481287,0.0,0.7955273481733803
307,-8.0,0.5773502691896257,0.0,0.9861170115889202
308,-7.5,0.28867513459481287,0.0,0.9399105413732366
309,-7.0,0.5773502691896257,0.0,0.6747189599516226
310,-6.5,0.28867513459481287,0.0,0.2213726231133169
311,-6.0,0.5773502691896257,0.0,-0.2527016665624129
312,-5.5,0.28867513459481287,0.0,-0.7001551404959901
313,-5.0,0.5773502691896257,0.0,-0.9489727469008729
314,-4.5,0.28867513459481287,0.0,-0.9794380814752413
315,-4.0,0.5773502691896257,0.0,-0.7832393982898334
316,-3.5,0.28867513459481287,0.0,-0.3618875915214848
317,-3.0,0.5773502691896257,0.0,0.0864342037120805
318,-2.5,0.28867513459481287,0.0,0.5850820065908569
319,-2.0,0.5773502691896257,0.0,0.8723196232472871
320,-1.5,0.28867513459481287,0.0,0.9990639522299316
321,-1.0,0.5773502691896257,0.0,0.9146739603140916
322,-0.5,0.28867513459481287,0.0,0.5458056146732425
323,0.0,0.5773502691896257,0.0,0.5458056146732425
324,0.5,0.28867513459481287,0.0,0.5458056146732425
325,1.0,0.5773502691896257,0.0,0.9146739603140916
326,1.5,0.28867513459481287,0.0,0.9990639522299316
327,2.0,0.5773502691896257,0.0,0.8723196232472871
328,2.5,0.28867513459481287,0.0,0.5850820065908569
329,3.0,0.5773502691896257,0.0,0.0864342037120805
330,3.5,0.28867513459481287,0.0,-0.3618875915214848
331,4.0,0.5773502691896257,0.0,-0.7832393982898334
332,4.5,0.28867513459481287,0.0,-0.9794380814752413
333,5.0,0.5773502691896257,0.0,-0.9489727469008729
334,5.5,0.28867513459481287,0.0,-0.7001551404959901
335,6.0,0.5773502691896257,0.0,-0.2527016665624129
336,6.5,0.28867513459481287,0.0,0.2213726231133169
337,7.0,0.5773502691896257,0.0,0.6747189599516226
338,7.5,0.28867513459481287,0.0,0.9399105413732366
339,8.0,0.5773502691896257,0.0,0.9861170115889202
340,-8.0,1.1547005383792515,0.0,0.973911558424427
341,-8.5,1.4433756729740643,0.0,0.7195123317004269
342,-7.5,1.4433756729740643,0.0,0.9766863095312832
343,-7.0,1.1547005383792515,0.0,0.7252611098245162
344,-6.5,1.4433756729740643,0.0,0.366405412353485
345,-6.0,1.1547005383792515,0.0,-0.1722214580045815
346,-5.5,1.4433756729740643,0.0,-0.5621181146744824
347,-5.0,1.1547005383792515,0.0,-0.9134097851703864
348,-4.5,1.4433756729740643,0.0,-0.999909863944486
349,-4.0,1.1547005383792515,0.0,-0.8530170466697405
350,-3.5,1.4433756729740643,0.0,-0.6006758934973535
351,-3.0,1.1547005383792515,0.0,-0.0728928940401565
352,-2.5,1.4433756729740643,0.0,0.2520918446883733
353,-2.0,1.1547005383792515,0.0,0.7394086398609574
354,-1.5,1.4433756729740643,0.0,0.8723196232472868
355,-1.0,1.1547005383792515,0.0,0.9990639522299316
356,-0.5,1.4433756729740643,0.0,0.9990639522299316
357,0.0,1.1547005383792515,0.0,0.9146739603140916
358,0.5,1.4433756729740643,0.0,0.9990639522299316
359,1.0,1.1547005383792515,0.0,0.9990639522299316
360,1.5,1.4433756729740643,0.0,0.8723196232472868
361,2.0,1.1547005383792515,0.0,0.7394086398609574
362,2.5,1.4433756729740643,0.0,0.2520918446883733
363,3.0,1.1547005383792515,0.0,-0.0728928940401565
364,3.5,1.4433756729740643,0.0,-0.6006758934973535
365,4.0,1.1547005383792515,0.0,-0.8530170466697405
366,4.5,1.4433756729740643,0.0,-0.999909863944486
367,5.0,1.1547005383792515,0.0,-0.9134097851703864
368,5.5,1.4433756729740643,0.0,-0.5621181146744824
369,6.0,1.1547005383792515,0.0,-0.1722214580045815
370,6.5,1.4433756729740643,0.0,0.366405412353485
371,7.0,1.1547005383792515,0.0,0.7252611098245162
372,7.5,1.4433756729740643,0.0,0.9766863095312832
373,8.0,1.1547005383792515,0.0,0.973911558424427
374,-8.5,2.02072594216369,0.0,0.6349030390711888
375,-8.0,2.309401076758503,0.0,0.8903502763850095
376,-7.5,2.02072594216369,0.0,0.9962587731268502
377,-7.0,2.309401076758503,0.0,0.8856674334417155
378,-6.5,2.02072594216369,0.0,0.500065126100664
379,-6.0,2.309401076758503,0.0,0.1453979650238495
380,-5.5,2.02072594216369,0.0,-0.4111543421461787
381,-5.0,2.309401076758503,0.0,-0.7001551404959901
382,-4.5,2.02072594216369,0.0,-0.9757895506470776
383,-4.0,2.309401076758503,0.0,-0.9956239482862392
384,-3.5,2.02072594216369,0.0,-0.7832393982898334
385,-3.0,2.309401076758503,0.0,-0.6006758934973535
386,-2.5,2.02072594216369,0.0,-0.072892894040156
387,-2.0,2.309401076758503,0.0,0.0864342037120809
388,-1.5,2.02072594216369,0.0,0.5850820065908569
389,-1.0,2.309401076758503,0.0,0.5850820065908569
390,-0.5,2.02072594216369,0.0,0.8723196232472871
391,0.0,2.309401076758503,0.0,0.7394086398609574
392,0.5,2.02072594216369,0.0,0.8723196232472871
393,1.0,2.309401076758503,0.0,0.5850820065908569
394,1.5,2.02072594216369,0.0,0.5850820065908569
395,2.0,2.309401076758503,0.0,0.0864342037120809
396,2.5,2.02072594216369,0.0,-0.072892894040156
397,3.0,2.309401076758503,0.0,-0.6006758934973535
398,3.5,2.02072594216369,0.0,-0.7832393982898334
399,4.0,2.309401076758503,0.0,-0.9956239482862392
400,4.5,2.02072594216369,0.0,-0.9757895506470776
401,5.0,2.309401076758503,0.0,-0.7001551404959901
402,5.5,2.02072594216369,0.0,-0.4111543421461787
403,6.0,2.309401076758503,0.0,0.1453979650238495
404,6.5,2.02072594216369,0.0,0.500065126100664
405,7.0,2.309401076758503,0.0,0.8856674334417155
406,7.5,2.02072594216369,0.0,0.9962587731268502
407,8.0,2.309401076758503,0.0,0.8903502763850095
408,-8.0,2.8867513459481287,0.0,0.7955273481733803
409,-8.5,3.1754264805429417,0.0,0.3438428633026369
410,-7.5,3.1754264805429417,0.0,0.9580875508414836
411,-7.0,2.8867513459481287,0.0,0.9604719039070568
412,-6.5,3.1754264805429417,0.0,0.8139926167371265
413,-6.0,2.8867513459481287,0.0,0.3664054123534842
414,-5.5,3.1754264805429417,0.0,0.0676160250294372
415,-5.0,2.8867513459481287,0.0,-0.4879002265314794
416,-4.5,3.1754264805429417,0.0,-0.7001551404959901
417,-4.0,2.8867513459481287,0.0,-0.9757895506470776
418,-3.5,3.1754264805429417,0.0,-0.999909863944486
419,-3.0,2.8867513459481287,0.0,-0.8530170466697405
420,-2.5,3.1754264805429417,0.0,-0.7832393982898334
421,-2.0,2.8867513459481287,0.0,-0.3618875915214844
422,-1.5,3.1754264805429417,0.0,-0.3618875915214848
423,-1.0,2.8867513459481287,0.0,0.0864342037120809
424,-0.5,3.1754264805429417,0.0,-0.0728928940401565
425,0.0,2.8867513459481287,0.0,0.2520918446883737
426,0.5,3.1754264805429417,0.0,-0.0728928940401565
427,1.0,2.8867513459481287,0.0,0.0864342037120809
428,1.5,3.1754264805429417,0.0,-0.3618875915214848
429,2.0,2.8867513459481287,0.0,-0.3618875915214844
430,2.5,3.1754264805429417,0.0,-0.7832393982898334
431,3.0,2.8867513459481287,0.0,-0.8530170466697405
432,3.5,3.1754264805429417,0.0,-0.999909863944486
433,4.0,2.8867513459481287,0.0,-0.9757895506470776
434,4.5,3.1754264805429417,0.0,-0.7001551404959901
435,5.0,2.8867513459481287,0.0,-0.4879002265314794
436,5.5,3.1754264805429417,0.0,0.0676160250294372
437,6.0,2.8867513459481287,0.0,0.3664054123534842
438,6.5,3.1754264805429417,0.0,0.8139926167371265
439,7.0,2.8867513459481287,0.0,0.9604719039070568
440,7.5,3.1754264805429417,0.0,0.9580875508414836
441,8.0,2.8867513459481287,0.0,0.7955273481733803
442,-8.5,3.752776749732567,0.0,0.1328111473399414
443,-8.0,4.04145188432738,0.0,0.445642213824493
444,-7.5,3.752776749732567,0.0,0.8615326985001605
445,-7.0,4.04145188432738,0.0,0.973911558424427
446,-6.5,3.752776749732567,0.0,0.9399105413732366
447,-6.0,4.04145188432738,0.0,0.813992616737126
448,-5.5,3.752776749732567,0.0,0.3664054123534842
449,-5.0,4.04145188432738,0.0,0.1453979650238486
450,-4.5,3.752776749732567,0.0,-0.4111543421461787
451,-4.0,4.04145188432738,0.0,-0.5621181146744824
452,-3.5,3.752776749732567,0.0,-0.9134097851703864
453,-3.0,4.04145188432738,0.0,-0.9489727469008729
454,-2.5,3.752776749732567,0.0,-0.979438081475241
455,-2.0,4.04145188432738,0.0,-0.979438081475241
456,-1.5,3.752776749732567,0.0,-0.7832393982898328
457,-1.0,4.04145188432738,0.0,-0.8530170466697405
458,-0.5,3.752776749732567,0.0,-0.6006758934973532
459,0.0,4.04145188432738,0.0,-0.7832393982898328
460,0.5,3.752776749732567,0.0,-0.6006758934973532
461,1.0,4.04145188432738,0.0,-0.8530170466697405
462,1.5,3.752776749732567,0.0,-0.7832393982898328
463,2.0,4.04145188432738,0.0,-0.979438081475241
464,2.5,3.752776749732567,0.0,-0.979438081475241
465,3.0,4.04145188432738,0.0,-0.9489727469008729
466,3.5,3.752776749732567,0.0,-0.9134097851703864
467,4.0,4.04145188432738,0.0,-0.5621181146744824
468,4.5,3.752776749732567,0.0,-0.4111543421461787
469,5.0,4.04145188432738,0.0,0.1453979650238486
470,5.5,3.752776749732567,0.0,0.3664054123534842
471,6.0,4.04145188432738,0.0,0.813992616737126
472,6.5,3.752776749732567,0.0,0.9399105413732366
473,7.0,4.04145188432738,0.0,0.973911558424427
474,7.5,3.752776749732567,0.0,0.8615326985001605
475,8.0,4.04145188432738,0.0,0.445642213824493
476,-8.0,4.618802153517006,0.0,0.1860826603459788
477,-8.5,4.907477288111819,0.0,-0.3803517624264542
478,-7.5,4.907477288111819,0.0,0.445642213824493
479,-7.0,4.618802153517006,0.0,0.8615326985001605
480,-6.5,4.907477288111819,0.0,0.9580875508414836
481,-6.0,4.618802153517006,0.0,0.9604719039070568
482,-5.5,4.907477288111819,0.0,0.8856674334417155
