P1,P2,Weight
900,936,-0.9997983172814237
936,901,-0.9672292556681203
936,937,-0.9997279689404037
936,972,-0.8885959393383666
972,937,-0.9756260054681576
972,973,-0.8885959393383666
972,1008,-0.5600280507891711
1008,973,-0.7370768134284371
1008,1009,-0.5255670110404838
1008,1044,-0.054582653218462666
1044,1009,-0.26543178618120283
1044,1045,0.025027553114863536
1044,1080,0.498454155735097
1080,1045,0.321443020528677
1080,1081,0.5952842402872669
1080,1116,0.9051299464269046
1116,1081,0.8167446395004195
1116,1117,0.9583781360569076
1116,1152,0.9798197984769926
1152,1117,0.9990743660965135
1152,1153,0.9278121165905334
1152,1188,0.645348733126785
1188,1153,0.7465507405254866
1188,1189,0.47163900309419615
1188,1224,0.008200546232130863
1224,1189,0.13325800293494494
1224,1225,-0.22733238855937335
1224,1260,-0.6502932206720918
1260,1225,-0.5626314572776969
1260,1261,-0.825324380894448
1,2,-0.7144999772754248
1,37,-0.47743884324321484
1,38,-0.3973508556693689
37,38,-0.025887388867736144
37,73,0.2457890886588803
37,74,0.3448355342902356
73,74,0.6631191678775415
73,109,0.8267461545398801
73,110,0.8878190296026502
109,110,0.9932563116781802
109,145,0.9945862168229392
109,146,0.9713578962149857
145,146,0.8310406808685251
145,181,0.7110310412036523
145,182,0.5952842402872669
181,182,0.29663018493589766
181,217,0.1433682497795134
181,218,-0.028022028215057865
217,218,-0.34248061846961253
217,253,-0.45429437249615834
217,254,-0.6155017536330999
253,254,-0.823754133855341
253,289,-0.8684583739552958
253,290,-0.9533212473351659
289,290,-0.9997983172814237
289,325,-0.9997279689404037
289,326,-0.9672292556681203
325,326,-0.8662429522276346
325,361,-0.8662429522276346
325,362,-0.711785342369123
361,362,-0.5208146279251029
361,397,-0.5595784890779831
361,398,-0.3102510393272425
397,398,-0.09537218440913618
397,433,-0.18900602422894314
397,434,0.11125848478212019
433,434,0.300332728313042
433,469,0.1589741111980462
433,470,0.4658773879066649
469,470,0.6049817297697184
469,505,0.4366008965919924
469,506,0.7172946051837733
505,506,0.8044069745193251
505,541,0.6311105497890434
505,542,0.8692149768727986
541,542,0.915331787523742
541,577,0.7514818694743955
541,578,0.9465888828368105
577,578,0.9666432182909694
577,613,0.8143502081019998
577,614,0.9786885944436551
613,614,0.9852579355916339
613,649,0.8335657662148757
613,650,0.988097984561549
649,650,0.988097984561549
649,685,0.8143502081019998
649,686,0.9852579355916339
685,686,0.9786885944436551
685,721,0.7514818694743955
685,722,0.9666432182909694
721,722,0.9465888828368105
721,757,0.6311105497890434
721,758,0.915331787523742
757,758,0.8692149768727986
757,793,0.4366008965919924
757,794,0.8044069745193251
793,794,0.7172946051837733
793,829,0.1589741111980462
793,830,0.6049817297697184
829,830,0.4658773879066649
829,865,-0.18900602422894314
829,866,0.300332728313042
865,866,0.11125848478212019
865,901,-0.5595784890779831
865,902,-0.09537218440913618
901,902,-0.3102510393272425
901,937,-0.8662429522276346
901,938,-0.5208146279251029
937,938,-0.711785342369123
937,973,-0.9997279689404037
937,974,-0.8662429522276346
973,974,-0.9672292556681203
973,1009,-0.8684583739552958
973,1010,-0.9997983172814237
1009,1010,-0.9533212473351659
1009,1045,-0.45429437249615834
1009,1046,-0.823754133855341
1045,1046,-0.6155017536330999
1045,1081,0.1433682497795134
1045,1082,-0.34248061846961253
1081,1082,-0.028022028215057865
1081,1117,0.7110310412036523
1081,1118,0.29663018493589766
1117,1118,0.5952842402872669
1117,1153,0.9945862168229392
1117,1154,0.8310406808685251
1153,1154,0.9713578962149857
1153,1189,0.8267461545398801
1153,1190,0.9932563116781802
1189,1190,0.8878190296026502
1189,1225,0.2457890886588803
1189,1226,0.6631191678775415
1225,1226,0.3448355342902356
1225,1261,-0.47743884324321484
1225,1262,-0.025887388867736144
1261,1262,-0.3973508556693689
2,3,-0.2600408510283594
2,38,-0.3243889842616213
38,3,0.13325800293494847
38,39,0.5021305210306768
38,74,0.43017547633173486
74,39,0.7918972409695223
74,75,0.962736883879341
74,110,0.9322294446009792
110,75,0.9945862168229389
110,111,0.8885224166092921
110,146,0.934415743653739
146,111,0.6647925094094647
146,147,0.3581847612083324
146,182,0.4758992458066296
182,147,0.011779919861174104
182,183,-0.3297581080369553
182,218,-0.18699109190005508
218,183,-0.6262813662014367
218,219,-0.8468281995584795
218,254,-0.7463845338840992
254,219,-0.9723930630387609
254,255,-0.9966907941387607
254,290,-0.9943258265892013
290,255,-0.9251317519324971
290,291,-0.7724543148133953
290,326,-0.8877040997791343
326,291,-0.5595784890779831
326,327,-0.31025103932723913
326,362,-0.5208146279251029
362,327,-0.0479695725939818
362,363,0.20646748193779832
362,398,-0.04796957259398358
398,363,0.436600896591994
398,399,0.6311105497890447
398,434,0.3919363552163152
434,399,0.7838676453804088
434,435,0.8934109181688265
434,470,0.7172946051837733
470,435,0.9620527215923945
470,471,0.9948163549812785
470,506,0.9082828077105208
506,471,0.9983737114821742
506,507,0.9801048876071466
506,542,0.988097984561549
542,507,0.947350277852429
542,543,0.906879593287073
542,578,0.9983737114821744
578,543,0.8645664492235103
578,579,0.8252336436963088
578,614,0.9801048876071471
614,579,0.7926224329983541
614,615,0.7694368779822858
614,650,0.9633047029619396
650,615,0.7574189503415913
650,651,0.7574189503415913
650,686,0.9633047029619396
686,651,0.7694368779822858
686,687,0.7926224329983541
686,722,0.9801048876071471
722,687,0.8252336436963088
722,723,0.8645664492235103
722,758,0.9983737114821744
758,723,0.906879593287073
758,759,0.947350277852429
758,794,0.988097984561549
794,759,0.9801048876071466
794,795,0.9983737114821742
794,830,0.9082828077105208
830,795,0.9948163549812785
830,831,0.9620527215923945
830,866,0.7172946051837733
866,831,0.8934109181688265
866,867,0.7838676453804088
866,902,0.3919363552163152
902,867,0.6311105497890447
902,903,0.436600896591994
902,938,-0.04796957259398358
938,903,0.20646748193779832
938,939,-0.0479695725939818
938,974,-0.5208146279251029
974,939,-0.31025103932723913
974,975,-0.5595784890779831
974,1010,-0.8877040997791343
1010,975,-0.7724543148133953
1010,1011,-0.9251317519324971
1010,1046,-0.9943258265892013
1046,1011,-0.9966907941387607
1046,1047,-0.9723930630387609
1046,1082,-0.7463845338840992
1082,1047,-0.8468281995584795
1082,1083,-0.6262813662014367
1082,1118,-0.18699109190005508
1118,1083,-0.3297581080369553
1118,1119,0.011779919861174104
1118,1154,0.4758992458066296
1154,1119,0.3581847612083324
1154,1155,0.6647925094094647
1154,1190,0.934415743653739
1190,1155,0.8885224166092921
1190,1191,0.9945862168229389
1190,1226,0.9322294446009792
1226,1191,0.962736883879341
1226,1227,0.7918972409695223
1226,1262,0.43017547633173486
1262,1227,0.5021305210306768
1262,1263,0.13325800293494847
3,4,0.2457890886588803
3,39,0.5613827016407024
3,40,0.6088104668235887
39,40,0.8707508128291216
39,75,0.9821716303398609
39,76,0.9932563116781802
75,76,0.9618486772454451
75,111,0.8379843326721687
75,112,0.7865427132023405
111,112,0.498454155735097
111,147,0.2463121610473769
111,148,0.1433682497795134
147,148,-0.22635261730587844
147,183,-0.45429437249615834
147,184,-0.5600280507891711
183,184,-0.8157506197415685
183,219,-0.918715979768247
183,220,-0.9653421323972454
219,220,-0.996690794138761
219,255,-0.9672292556681203
219,256,-0.913478222101618
255,256,-0.7327211607038349
255,291,-0.6331631251205632
255,292,-0.48083064303292866
291,292,-0.1890060242289414
291,327,-0.09537218440913618
291,328,0.11125848478212019
327,328,0.3919363552163152
327,363,0.436600896591994
327,364,0.6311105497890447
363,364,0.8143502081020008
363,399,0.8143502081020008
363,400,0.9348950555246837
399,400,0.9928790350926133
399,435,0.9852579355916342
399,436,0.9939113576764077
435,436,0.9473502778524295
435,471,0.9763846917490687
435,472,0.8645664492235112
471,472,0.7574189503415925
471,507,0.8551844556463807
471,508,0.6370791870969027
507,508,0.5132538305985771
507,543,0.6932011062724303
507,544,0.3937900357127516
543,544,0.2846003552004095
543,579,0.5455697582039891
543,580,0.18982137231840465
579,580,0.11211550030284508
579,615,0.4461363789829969
579,616,0.053033957689267226
615,616,0.013374612275509989
615,651,0.41141905471798146
615,652,-0.006513881213123866
651,652,-0.006513881213123866
651,687,0.4461363789829969
651,688,0.013374612275509989
687,688,0.053033957689267226
687,723,0.5455697582039891
687,724,0.11211550030284508
723,724,0.18982137231840465
723,759,0.6932011062724303
723,760,0.2846003552004095
759,760,0.3937900357127516
759,795,0.8551844556463807
759,796,0.5132538305985771
795,796,0.6370791870969027
795,831,0.9763846917490687
795,832,0.7574189503415925
831,832,0.8645664492235112
831,867,0.9852579355916342
831,868,0.9473502778524295
867,868,0.9939113576764077
867,903,0.8143502081020008
867,904,0.9928790350926133
903,904,0.9348950555246837
903,939,0.436600896591994
903,940,0.8143502081020008
939,940,0.6311105497890447
939,975,-0.09537218440913618
939,976,0.3919363552163152
975,976,0.11125848478212019
975,1011,-0.6331631251205632
975,1012,-0.1890060242289414
1011,1012,-0.48083064303292866
1011,1047,-0.9672292556681203
1011,1048,-0.7327211607038349
1047,1048,-0.913478222101618
1047,1083,-0.918715979768247
1047,1084,-0.996690794138761
1083,1084,-0.9653421323972454
1083,1119,-0.45429437249615834
1083,1120,-0.8157506197415685
1119,1120,-0.5600280507891711
1119,1155,0.2463121610473769
1119,1156,-0.22635261730587844
1155,1156,0.1433682497795134
1155,1191,0.8379843326721687
1155,1192,0.498454155735097
1191,1192,0.7865427132023405
1191,1227,0.9821716303398609
1191,1228,0.9618486772454451
1227,1228,0.9932563116781802
1227,1263,0.5613827016407024
1227,1264,0.8707508128291216
1263,1264,0.6088104668235887
4,5,0.6718749020890484
4,40,0.645348733126785
40,5,0.9137752336460067
40,41,0.9999798644159337
40,76,0.9984744945380736
76,41,0.9204324346995184
76,77,0.6928899056244457
76,112,0.7373322854723563
112,77,0.3581847612083324
112,113,-0.028022028215057865
112,148,0.05147948478684358
148,113,-0.4052454792017766
148,149,-0.7180595891999464
148,184,-0.6475071040151845
184,149,-0.9242089208088886
184,185,-0.9997983172814237
184,220,-0.9908588628222487
220,185,-0.9410533417089733
220,221,-0.762792853674727
220,256,-0.8429868241376984
256,221,-0.4942896363745781
256,257,-0.17353392020616973
256,292,-0.32503776806626433
292,257,0.1589741111980462
292,293,0.4658773879066649
292,328,0.300332728313042
328,293,0.7172946051837733
328,329,0.8934109181688257
328,364,0.7838676453804077
364,329,0.9852579355916339
364,365,0.9939113576764077
364,400,0.9928790350926133
400,365,0.9285345898610061
400,401,0.803784426551621
400,436,0.9285345898610061
436,401,0.6370791870969027
436,437,0.4461363789829969
436,472,0.6795553334374574
472,437,0.24705029325325734
472,473,0.053033957689268996
472,508,0.3580200717694545
508,473,-0.12617807645673362
508,509,-0.28436254343691336
508,544,0.053033957689268996
544,509,-0.4184240829773426
544,545,-0.5277576577751847
544,580,-0.18586508096360313
580,545,-0.6135036491437984
580,581,-0.6778102194225977
580,616,-0.34250219921890446
616,581,-0.7231793193617776
616,617,-0.7519374418563864
616,652,-0.4184240829773426
652,617,-0.7658454153345372
652,653,-0.7658454153345372
652,688,-0.4184240829773426
688,653,-0.7519374418563864
688,689,-0.7231793193617776
688,724,-0.34250219921890446
724,689,-0.6778102194225977
724,725,-0.6135036491437984
724,760,-0.18586508096360313
760,725,-0.5277576577751847
760,761,-0.4184240829773426
760,796,0.053033957689268996
796,761,-0.28436254343691336
796,797,-0.12617807645673362
796,832,0.3580200717694545
832,797,0.053033957689268996
832,833,0.24705029325325734
832,868,0.6795553334374574
868,833,0.4461363789829969
868,869,0.6370791870969027
868,904,0.9285345898610061
904,869,0.803784426551621
904,905,0.9285345898610061
904,940,0.9928790350926133
940,905,0.9939113576764077
940,941,0.9852579355916339
940,976,0.7838676453804077
976,941,0.8934109181688257
976,977,0.7172946051837733
976,1012,0.300332728313042
1012,977,0.4658773879066649
1012,1013,0.1589741111980462
1012,1048,-0.32503776806626433
1048,1013,-0.17353392020616973
1048,1049,-0.4942896363745781
1048,1084,-0.8429868241376984
1084,1049,-0.762792853674727
1084,1085,-0.9410533417089733
1084,1120,-0.9908588628222487
1120,1085,-0.9997983172814237
1120,1121,-0.9242089208088886
1120,1156,-0.6475071040151845
1156,1121,-0.7180595891999464
1156,1157,-0.4052454792017766
1156,1192,0.05147948478684358
1192,1157,-0.028022028215057865
1192,1193,0.3581847612083324
1192,1228,0.7373322854723563
1228,1193,0.6928899056244457
1228,1229,0.9204324346995184
1228,1264,0.9984744945380736
1264,1229,0.9999798644159337
1264,1265,0.9137752336460067
5,6,0.9322294446009792
5,41,0.9995378417711585
5,42,0.9984911561458085
41,42,0.8885224166092938
41,77,0.6551956893066078
41,78,0.6257309644348092
77,78,0.2589731497468512
77,113,-0.09441574674373472
77,114,-0.14741253274430216
113,114,-0.5255670110404838
113,149,-0.7734789096101806
113,150,-0.8157506197415685
149,150,-0.9756260054681576
149,185,-0.996690794138761
149,186,-0.9857835541562879
185,186,-0.8509363901567939
185,221,-0.6790879229136226
185,222,-0.597050618312527
221,222,-0.26536458111571426
221,257,-0.032107451654016614
221,258,0.09532331868196202
257,258,0.4366008965919924
257,293,0.6049817297697184
257,294,0.7172946051837733
293,294,0.9082828077105208
293,329,0.962052721592394
293,330,0.9948163549812783
329,330,0.9763846917490687
329,365,0.9473502778524295
329,366,0.8645664492235112
365,366,0.6795553334374574
365,401,0.6370791870969027
365,402,0.4461363789829969
401,402,0.18982137231840465
401,437,0.18982137231840465
401,438,-0.06632189735120068
437,438,-0.3038393448620393
437,473,-0.2451608667507762
437,474,-0.5099797071118554
473,474,-0.6778102194225977
473,509,-0.579868658641233
473,510,-0.8055880118805709
509,510,-0.8956681695503024
509,545,-0.7926786867708293
509,546,-0.9532201988748821
545,546,-0.9849728375581175
545,581,-0.9051676553940883
545,582,-0.9981341034805153
581,582,-0.9995584471545887
581,617,-0.9532201988748821
581,618,-0.9951698010316656
617,618,-0.9896057899430352
617,653,-0.9656778048732569
617,654,-0.9860262451246218
653,654,-0.9860262451246218
653,689,-0.9532201988748821
653,690,-0.9896057899430352
689,690,-0.9951698010316656
689,725,-0.9051676553940883
689,726,-0.9995584471545887
725,726,-0.9981341034805153
725,761,-0.7926786867708293
725,762,-0.9849728375581175
761,762,-0.9532201988748821
761,797,-0.579868658641233
761,798,-0.8956681695503024
797,798,-0.8055880118805709
797,833,-0.2451608667507762
797,834,-0.6778102194225977
833,834,-0.5099797071118554
833,869,0.18982137231840465
833,870,-0.3038393448620393
869,870,-0.06632189735120068
869,905,0.6370791870969027
869,906,0.18982137231840465
905,906,0.4461363789829969
905,941,0.9473502778524295
905,942,0.6795553334374574
941,942,0.8645664492235112
941,977,0.962052721592394
941,978,0.9763846917490687
977,978,0.9948163549812783
977,1013,0.6049817297697184
977,1014,0.9082828077105208
1013,1014,0.7172946051837733
1013,1049,-0.032107451654016614
1013,1050,0.4366008965919924
1049,1050,0.09532331868196202
1049,1085,-0.6790879229136226
1049,1086,-0.26536458111571426
1085,1086,-0.597050618312527
1085,1121,-0.996690794138761
1085,1122,-0.8509363901567939
1121,1122,-0.9857835541562879
1121,1157,-0.7734789096101806
1121,1158,-0.9756260054681576
1157,1158,-0.8157506197415685
1157,1193,-0.09441574674373472
1157,1194,-0.5255670110404838
1193,1194,-0.14741253274430216
1193,1229,0.6551956893066078
1193,1230,0.2589731497468512
1229,1230,0.6257309644348092
1229,1265,0.9995378417711585
1229,1266,0.8885224166092938
1265,1266,0.9984911561458085
6,7,0.9977415990601162
6,42,0.9977415990601162
42,7,0.8767335850135892
42,43,0.5952842402872669
42,78,0.605539869719601
78,43,0.20803211952527953
78,79,-0.21326024984949854
78,114,-0.18699109190005508
114,79,-0.5936204727352354
114,115,-0.8684583739552958
114,150,-0.8468281995584795
150,115,-0.9943258265892013
150,151,-0.9550900639279685
150,186,-0.9708523451726567
186,151,-0.762792853674727
186,187,-0.45353381834529893
186,222,-0.5208146279251029
222,187,-0.07960581707196279
222,223,0.300332728313042
222,258,0.2064674819377966
258,223,0.6311105497890434
258,259,0.8692149768727986
258,294,0.8044069745193251
294,259,0.988097984561549
294,295,0.9801048876071471
294,330,0.9983737114821744
330,295,0.8551844556463816
330,331,0.6370791870969027
330,366,0.7574189503415925
366,331,0.3580200717694545
366,367,0.053033957689268996
366,402,0.24705029325325734
402,367,-0.2451608667507762
402,403,-0.5099797071118554
402,438,-0.3038393448620393
438,403,-0.7231793193617776
438,439,-0.8754521746884285
438,474,-0.7231793193617776
474,439,-0.9656778048732569
474,475,-0.9992603531730214
474,510,-0.9463085924176614
510,475,-0.9860262451246218
510,511,-0.9381058901153092
510,546,-0.9995584471545887
546,511,-0.8681117572062226
546,547,-0.7877890570749095
546,582,-0.9533063523949376
582,547,-0.7071865412769691
582,583,-0.6342949941088825
582,618,-0.87969575997167
618,583,-0.5750391407209308
618,619,-0.5334838726642068
618,654,-0.8302455463505097
654,619,-0.5121202140244377
654,655,-0.5121202140244377
654,690,-0.8302455463505097
690,655,-0.5334838726642068
690,691,-0.5750391407209308
690,726,-0.87969575997167
726,691,-0.6342949941088825
726,727,-0.7071865412769691
726,762,-0.9533063523949376
762,727,-0.7877890570749095
762,763,-0.8681117572062226
762,798,-0.9995584471545887
798,763,-0.9381058901153092
798,799,-0.9860262451246218
798,834,-0.9463085924176614
834,799,-0.9992603531730214
834,835,-0.9656778048732569
834,870,-0.7231793193617776
870,835,-0.8754521746884285
870,871,-0.7231793193617776
870,906,-0.3038393448620393
906,871,-0.5099797071118554
906,907,-0.2451608667507762
906,942,0.24705029325325734
942,907,0.053033957689268996
942,943,0.3580200717694545
942,978,0.7574189503415925
978,943,0.6370791870969027
978,979,0.8551844556463816
978,1014,0.9983737114821744
1014,979,0.9801048876071471
1014,1015,0.988097984561549
1014,1050,0.8044069745193251
1050,1015,0.8692149768727986
1050,1051,0.6311105497890434
1050,1086,0.2064674819377966
1086,1051,0.300332728313042
1086,1087,-0.07960581707196279
1086,1122,-0.5208146279251029
1122,1087,-0.45353381834529893
1122,1123,-0.762792853674727
1122,1158,-0.9708523451726567
1158,1123,-0.9550900639279685
1158,1159,-0.9943258265892013
1158,1194,-0.8468281995584795
1194,1159,-0.8684583739552958
1194,1195,-0.5936204727352354
1194,1230,-0.18699109190005508
1230,1195,-0.21326024984949854
1230,1231,0.20803211952527953
1230,1266,0.605539869719601
1266,1231,0.5952842402872669
1266,1267,0.8767335850135892
7,8,0.8885224166092938
7,43,0.5952842402872669
7,44,0.605539869719601
43,44,0.20803211952527953
43,79,-0.22635261730587844
43,80,-0.22635261730587844
79,80,-0.6155017536330999
79,115,-0.8820521857200665
79,116,-0.8885959393383666
115,116,-0.9988015098552384
115,151,-0.9410533417089733
115,152,-0.9306474370565341
151,152,-0.7010567043987745
151,187,-0.39750683847080964
151,188,-0.35432806182740867
187,188,0.04748564066576453
187,223,0.37686538381581564
187,224,0.4366008965919924
223,224,0.7514818694743955
223,259,0.915331787523742
223,260,0.9465888828368105
259,260,0.9983737114821744
259,295,0.9473502778524295
259,296,0.9068795932870738
295,296,0.6932011062724303
295,331,0.5132538305985771
295,332,0.3937900357127516
331,332,0.053033957689268996
331,367,-0.12617807645673362
331,368,-0.28436254343691336
367,368,-0.579868658641233
367,403,-0.6778102194225977
367,404,-0.8055880118805709
403,404,-0.9463085924176614
403,439,-0.9656778048732569
403,440,-0.9992603531730214
439,440,-0.9720803006925061
439,475,-0.9720803006925061
439,476,-0.87969575997167
475,476,-0.7408696967183224
475,511,-0.7877890570749105
475,512,-0.5750391407209322
511,512,-0.3998744149893112
511,547,-0.5334838726642068
511,548,-0.2297550545355613
547,548,-0.0751511204618093
547,583,-0.3042806746109479
547,584,0.05724964413211566
583,584,0.16390546857263705
583,619,-0.15323792380714216
583,620,0.2435244837393342
619,620,0.29612598846898736
619,655,-0.10132728326027123
619,656,0.32222154511274176
655,656,0.32222154511274176
655,691,-0.15323792380714216
655,692,0.29612598846898736
691,692,0.2435244837393342
691,727,-0.3042806746109479
691,728,0.16390546857263705
727,728,0.05724964413211566
727,763,-0.5334838726642068
727,764,-0.0751511204618093
763,764,-0.2297550545355613
763,799,-0.7877890570749105
763,800,-0.3998744149893112
799,800,-0.5750391407209322
799,835,-0.9720803006925061
799,836,-0.7408696967183224
835,836,-0.87969575997167
835,871,-0.9656778048732569
835,872,-0.9720803006925061
871,872,-0.9992603531730214
871,907,-0.6778102194225977
871,908,-0.9463085924176614
907,908,-0.8055880118805709
907,943,-0.12617807645673362
907,944,-0.579868658641233
943,944,-0.28436254343691336
943,979,0.5132538305985771
943,980,0.053033957689268996
979,980,0.3937900357127516
979,1015,0.9473502778524295
979,1016,0.6932011062724303
1015,1016,0.9068795932870738
1015,1051,0.915331787523742
1015,1052,0.9983737114821744
1051,1052,0.9465888828368105
1051,1087,0.37686538381581564
1051,1088,0.7514818694743955
1087,1088,0.4366008965919924
1087,1123,-0.39750683847080964
1087,1124,0.04748564066576453
1123,1124,-0.35432806182740867
1123,1159,-0.9410533417089733
1123,1160,-0.7010567043987745
1159,1160,-0.9306474370565341
1159,1195,-0.8820521857200665
1159,1196,-0.9988015098552384
1195,1196,-0.8885959393383666
1195,1231,-0.22635261730587844
1195,1232,-0.6155017536330999
1231,1232,-0.22635261730587844
1231,1267,0.5952842402872669
1231,1268,0.20803211952527953
1267,1268,0.605539869719601
8,9,0.6551956893066078
8,44,0.6257309644348092
44,9,0.2589731497468512
44,45,-0.18699109190005508
44,80,-0.21326024984949854
80,45,-0.5936204727352354
80,81,-0.8820521857200665
80,116,-0.8885959393383666
116,81,-0.9988015098552384
116,117,-0.9251317519324971
116,152,-0.9251317519324971
152,117,-0.6790879229136226
152,153,-0.3102510393272425
152,188,-0.32503776806626433
188,153,0.11125848478212019
188,189,0.5089567260364829
188,224,0.480352824688609
224,189,0.8143502081019998
224,225,0.9786885944436551
224,260,0.9666432182909694
260,225,0.9801048876071471
260,261,0.8252336436963098
260,296,0.8645664492235112
296,261,0.5455697582039891
296,297,0.18982137231840465
296,332,0.2846003552004112
332,297,-0.18586508096360313
332,333,-0.5277576577751847
332,368,-0.4184240829773426
368,333,-0.7926786867708293
368,369,-0.9532201988748821
368,404,-0.8956681695503024
404,369,-0.9995584471545887
404,405,-0.9381058901153092
404,440,-0.9860262451246218
440,405,-0.7877890570749105
440,441,-0.5750391407209322
440,476,-0.7408696967183213
476,441,-0.32861115334174196
476,477,-0.0751511204618093
476,512,-0.3286111533417403
512,477,0.16390546857263705
512,513,0.37389706330830624
512,548,0.08390834039202046
548,513,0.5470825314519259
548,549,0.6817135162782886
548,584,0.3994343662553819
584,549,0.7804697960020524
584,585,0.8486754940427508
584,620,0.5936443924712863
620,585,0.8926180020541369
620,621,0.9181643334635528
620,656,0.6817135162782886
656,621,0.9297521640155445
656,657,0.9297521640155445
656,692,0.6817135162782886
692,657,0.9181643334635528
692,693,0.8926180020541369
692,728,0.5936443924712863
728,693,0.8486754940427508
728,729,0.7804697960020524
728,764,0.3994343662553819
764,729,0.6817135162782886
764,765,0.5470825314519259
764,800,0.08390834039202046
800,765,0.37389706330830624
800,801,0.16390546857263705
800,836,-0.3286111533417403
836,801,-0.0751511204618093
836,837,-0.32861115334174196
836,872,-0.7408696967183213
872,837,-0.5750391407209322
872,873,-0.7877890570749105
872,908,-0.9860262451246218
908,873,-0.9381058901153092
908,909,-0.9995584471545887
908,944,-0.8956681695503024
944,909,-0.9532201988748821
944,945,-0.7926786867708293
944,980,-0.4184240829773426
980,945,-0.5277576577751847
980,981,-0.18586508096360313
980,1016,0.2846003552004112
1016,981,0.18982137231840465
1016,1017,0.5455697582039891
1016,1052,0.8645664492235112
1052,1017,0.8252336436963098
1052,1053,0.9801048876071471
1052,1088,0.9666432182909694
1088,1053,0.9786885944436551
1088,1089,0.8143502081019998
1088,1124,0.480352824688609
1124,1089,0.5089567260364829
1124,1125,0.11125848478212019
1124,1160,-0.32503776806626433
1160,1125,-0.3102510393272425
1160,1161,-0.6790879229136226
1160,1196,-0.9251317519324971
1196,1161,-0.9251317519324971
1196,1197,-0.9988015098552384
1196,1232,-0.8885959393383666
1232,1197,-0.8820521857200665
1232,1233,-0.5936204727352354
1232,1268,-0.21326024984949854
1268,1233,-0.18699109190005508
1268,1269,0.2589731497468512
9,10,0.3581847612083324
9,45,-0.14741253274430216
9,46,-0.09441574674373472
45,46,-0.5255670110404838
45,81,-0.8684583739552958
45,82,-0.8468281995584795
81,82,-0.9943258265892013
81,117,-0.9306474370565341
81,118,-0.9410533417089733
117,118,-0.7010567043987745
117,153,-0.3102510393272425
117,154,-0.32503776806626433
153,154,0.11125848478212019
153,189,0.5230766729766912
153,190,0.5230766729766912
189,190,0.8335657662148757
189,225,0.9852579355916339
189,226,0.988097984561549
225,226,0.96330470296194
225,261,0.7926224329983552
225,262,0.7694368779822869
261,262,0.4461363789829969
261,297,0.11211550030284684
261,298,0.053033957689268996
297,298,-0.34250219921890446
297,333,-0.6135036491437984
297,334,-0.6778102194225977
333,334,-0.9051676553940883
333,369,-0.9849728375581175
333,370,-0.9981341034805155
369,370,-0.9533063523949376
369,405,-0.8681117572062235
369,406,-0.7877890570749095
405,406,-0.5334838726642068
405,441,-0.3998744149893112
405,442,-0.22975505453555958
441,442,0.08390834039202046
441,477,0.16390546857263705
441,478,0.37389706330830624
477,478,0.6163272119803838
477,513,0.6163272119803838
477,514,0.7984871126234903
513,514,0.9181643334635528
513,549,0.8786996699526517
513,550,0.9814798511409966
549,550,0.9999914501190753
549,585,0.9814798511409962
549,586,0.9877664589825207
585,586,0.9589249443447918
585,621,0.9999914501190753
585,622,0.9258984372844141
621,622,0.8984115613773841
621,657,0.9982153206001495
621,658,0.8830276192531095
657,658,0.8830276192531095
657,693,0.9999914501190753
657,694,0.8984115613773841
693,694,0.9258984372844141
