P1,P2,Weight
66,32,-0.7071865412769704
66,65,-0.3042806746109479
67,66,-0.6342949941088823
68,35,-0.5750391407209322
68,69,-0.5334838726642068
70,68,-0.1532379238071421
71,37,0.163905468572637
71,70,0.2435244837393342
72,71,0.5936443924712849
73,39,0.7804697960020524
73,72,0.8486754940427508
74,73,0.9814798511409962
75,41,0.9999914501190752
75,74,0.9877664589825208
76,75,0.8830276192531098
77,43,0.8303492934724779
77,76,0.6962663768365805
78,77,0.4623904909451666
79,45,0.4623904909451666
79,78,0.2151199880878155
80,79,-0.0182022588233763
81,47,0.1002188341819074
81,80,-0.2192127099952987
82,81,-0.3785898330448362
83,49,-0.1386344768643796
83,82,-0.494191001163918
84,83,-0.5681672268584413
85,51,-0.2192127099952987
85,84,-0.6039688631641295
86,85,-0.6039688631641295
87,53,-0.1386344768643796
87,86,-0.5681672268584413
88,87,-0.494191001163918
89,55,0.1002188341819074
89,88,-0.3785898330448362
90,89,-0.2192127099952987
91,57,0.4623904909451666
91,90,-0.0182022588233763
92,91,0.2151199880878155
93,59,0.8303492934724779
93,92,0.4623904909451666
94,93,0.6962663768365805
95,61,0.9999914501190752
95,94,0.8830276192531098
96,95,0.9877664589825208
97,63,0.7804697960020524
97,96,0.9814798511409962
98,97,0.8486754940427508
99,65,0.163905468572637
99,98,0.5936443924712849
100,99,0.2435244837393342
101,67,-0.5750391407209322
101,100,-0.1532379238071421
102,69,-0.5121202140244393
103,102,-0.1013272832602712
104,70,0.2961259884689873
104,103,0.3222215451127417
105,104,0.6817135162782886
106,72,0.8926180020541369
106,105,0.9181643334635528
107,106,0.9999914501190752
108,74,0.958924944344792
108,107,0.9258984372844145
109,108,0.7212035240830527
110,76,0.5569244681683874
110,109,0.4292179343260667
111,110,0.1002188341819074
112,78,-0.0182022588233763
112,111,-0.2192127099952987
113,112,-0.494191001163918
114,80,-0.494191001163918
114,113,-0.7055403255703919
115,114,-0.8496696124064033
116,82,-0.7674527255292299
116,115,-0.9351702861596852
117,116,-0.977603638465729
118,84,-0.8738337560726113
118,117,-0.9940178111289956
119,118,-0.9983584016829592
120,86,-0.8738337560726113
120,119,-0.9983584016829592
121,120,-0.9940178111289956
122,88,-0.7674527255292299
122,121,-0.977603638465729
123,122,-0.9351702861596852
124,90,-0.494191001163918
124,123,-0.8496696124064033
125,124,-0.7055403255703919
126,92,-0.0182022588233763
126,125,-0.494191001163918
127,126,-0.2192127099952987
128,94,0.5569244681683874
128,127,0.1002188341819074
129,128,0.4292179343260667
130,96,0.958924944344792
130,129,0.7212035240830527
131,130,0.9258984372844145
132,98,0.8926180020541369
132,131,0.9999914501190752
133,132,0.9181643334635528
134,100,0.2961259884689873
134,133,0.6817135162782886
135,134,0.3222215451127417
136,103,0.3222215451127417
136,137,0.2961259884689873
138,136,0.6817135162782886
139,105,0.9297521640155444
139,138,0.9297521640155444
140,139,0.9982153206001496
141,107,0.8984115613773844
141,140,0.8830276192531098
142,141,0.6155129809391914
143,109,0.3251713981320959
143,142,0.252403239030284
144,143,-0.1386344768643796
145,111,-0.3785898330448362
145,144,-0.494191001163918
146,145,-0.7674527255292299
147,113,-0.8496696124064033
147,146,-0.9351702861596852
148,147,-0.9983584016829592
149,115,-0.9983584016829592
149,148,-0.977530117665097
150,149,-0.9045867109767788
151,117,-0.9642251281632545
151,150,-0.8140454157770366
152,151,-0.735926658619139
153,119,-0.927823252743304
153,152,-0.6914773966101274
154,153,-0.6914773966101274
155,121,-0.9642251281632545
155,154,-0.735926658619139
156,155,-0.8140454157770366
157,123,-0.9983584016829592
157,156,-0.9045867109767788
158,157,-0.977530117665097
159,125,-0.8496696124064033
159,158,-0.9983584016829592
160,159,-0.9351702861596852
161,127,-0.3785898330448362
161,160,-0.7674527255292299
162,161,-0.494191001163918
163,129,0.3251713981320959
163,162,-0.1386344768643796
164,163,0.252403239030284
165,131,0.8984115613773844
165,164,0.6155129809391914
166,165,0.8830276192531098
167,133,0.9297521640155444
167,166,0.9982153206001496
168,167,0.9297521640155444
169,135,0.3222215451127417
169,168,0.6817135162782886
170,137,0.2435244837393342
171,170,0.5936443924712849
172,138,0.9181643334635528
172,171,0.8926180020541369
173,172,0.9999914501190752
174,140,0.8830276192531098
174,173,0.8984115613773844
175,174,0.6155129809391914
176,142,0.2151199880878155
176,175,0.2151199880878155
177,176,-0.2192127099952987
178,144,-0.5681672268584413
178,177,-0.6039688631641295
179,178,-0.8738337560726113
180,146,-0.977603638465729
180,179,-0.9940178111289956
181,180,-0.9642251281632545
182,148,-0.9045867109767788
182,181,-0.8140454157770366
183,182,-0.5918278363708653
184,150,-0.591827836370865
184,183,-0.3507832276896198
185,184,-0.136697264333464
186,152,-0.3507832276896194
186,185,0.0190924942569946
187,186,0.1000437467937017
188,154,-0.3507832276896194
188,187,0.1000437467937017
189,188,0.0190924942569946
190,156,-0.591827836370865
190,189,-0.136697264333464
191,190,-0.3507832276896198
192,158,-0.9045867109767788
192,191,-0.5918278363708653
193,192,-0.8140454157770366
194,160,-0.977603638465729
194,193,-0.9642251281632545
195,194,-0.9940178111289956
196,162,-0.5681672268584413
196,195,-0.8738337560726113
197,196,-0.6039688631641295
198,164,0.2151199880878155
198,197,-0.2192127099952987
199,198,0.2151199880878155
200,166,0.8830276192531098
200,199,0.6155129809391914
201,200,0.8984115613773844
202,168,0.9181643334635528
202,201,0.9999914501190752
203,202,0.8926180020541369
204,171,0.8486754940427508
204,205,0.7804697960020524
206,204,0.9814798511409962
207,173,0.9258984372844145
207,206,0.958924944344792
208,207,0.7212035240830527
209,175,0.252403239030284
209,208,0.3251713981320959
210,209,-0.1386344768643796
211,177,-0.6039688631641295
211,210,-0.5681672268584413
212,211,-0.8738337560726113
213,179,-0.9983584016829592
213,212,-0.9983584016829592
214,213,-0.9278232527433043
215,181,-0.7359266586191393
215,214,-0.6914773966101274
216,215,-0.3507832276896198
217,183,-0.136697264333464
217,216,0.0190924942569946
218,217,0.3501305500284013
219,185,0.3501305500284013
219,218,0.5984721441039565
220,219,0.7514815371342608
221,187,0.5171488897344491
221,220,0.8204188436010453
222,221,0.8204188436010453
223,189,0.3501305500284013
223,222,0.7514815371342608
224,223,0.5984721441039565
225,191,-0.136697264333464
225,224,0.3501305500284013
226,225,0.0190924942569946
227,193,-0.7359266586191393
227,226,-0.3507832276896198
228,227,-0.6914773966101274
229,195,-0.9983584016829592
229,228,-0.9278232527433043
230,229,-0.9983584016829592
231,197,-0.6039688631641295
231,230,-0.8738337560726113
232,231,-0.5681672268584413
233,199,0.252403239030284
233,232,-0.1386344768643796
234,233,0.3251713981320959
235,201,0.9258984372844145
235,234,0.7212035240830527
236,235,0.958924944344792
237,203,0.8486754940427508
237,236,0.9814798511409962
238,205,0.6817135162782886
239,238,0.8786996699526517
240,206,0.9877664589825208
240,239,0.9999914501190752
241,240,0.8830276192531098
242,208,0.4292179343260667
242,241,0.5569244681683874
243,242,0.1002188341819074
244,210,-0.494191001163918
244,243,-0.3785898330448362
245,244,-0.7674527255292299
246,212,-0.9940178111289956
246,245,-0.977603638465729
247,246,-0.9642251281632545
248,214,-0.6914773966101274
248,247,-0.7359266586191393
249,248,-0.3507832276896198
250,216,0.1000437467937017
250,249,0.1000437467937017
251,250,0.5171488897344491
252,218,0.7514815371342608
252,251,0.8204188436010451
253,252,0.9732132496422036
254,220,0.9732132496422036
254,253,0.9974949866040544
255,254,0.9694247609041736
256,222,0.9732132496422036
256,255,0.9694247609041736
257,256,0.9974949866040544
258,224,0.7514815371342608
258,257,0.9732132496422036
259,258,0.8204188436010451
260,226,0.1000437467937017
260,259,0.5171488897344491
261,260,0.1000437467937017
262,228,-0.6914773966101274
262,261,-0.3507832276896198
263,262,-0.7359266586191393
264,230,-0.9940178111289956
264,263,-0.9642251281632545
265,264,-0.977603638465729
266,232,-0.494191001163918
266,265,-0.7674527255292299
267,266,-0.3785898330448362
268,234,0.4292179343260667
268,267,0.1002188341819074
269,268,0.5569244681683874
270,236,0.9877664589825208
270,269,0.8830276192531098
271,270,0.9999914501190752
272,239,0.9814798511409962
272,273,0.9181643334635528
274,272,0.9957806905528952
275,241,0.6962663768365805
275,274,0.8303492934724779
276,275,0.4623904909451666
277,243,-0.2192127099952987
277,276,-0.0182022588233763
278,277,-0.494191001163918
279,245,-0.9351702861596852
279,278,-0.8496696124064033
280,279,-0.9983584016829592
281,247,-0.8140454157770366
281,280,-0.9045867109767788
282,281,-0.5918278363708653
283,249,0.0190924942569946
283,282,-0.136697264333464
284,283,0.3501305500284013
285,251,0.8204188436010451
285,284,0.7514815371342608
286,285,0.9732132496422036
287,253,0.9694247609041736
287,286,0.9694247609041736
288,287,0.7617599814162892
289,255,0.7617599814162892
289,288,0.4794255386042029
290,289,0.4794255386042029
291,257,0.9694247609041736
291,290,0.7617599814162892
292,291,0.9694247609041736
293,259,0.8204188436010451
293,292,0.9732132496422036
294,293,0.7514815371342608
295,261,0.0190924942569946
295,294,0.3501305500284013
296,295,-0.136697264333464
297,263,-0.8140454157770366
297,296,-0.5918278363708653
298,297,-0.9045867109767788
299,265,-0.9351702861596852
299,298,-0.9983584016829592
300,299,-0.8496696124064033
301,267,-0.2192127099952987
301,300,-0.494191001163918
302,301,-0.0182022588233763
303,269,0.6962663768365805
303,302,0.4623904909451666
304,303,0.8303492934724779
305,271,0.9814798511409962
305,304,0.9957806905528952
306,273,0.7984871126234903
307,306,0.9181643334635528
308,274,0.9379999767747388
308,307,0.9957806905528952
309,308,0.8303492934724779
310,276,0.2151199880878155
310,309,0.4623904909451666
311,310,-0.0182022588233763
312,278,-0.7055403255703919
312,311,-0.494191001163918
313,312,-0.8496696124064033
314,280,-0.977530117665097
314,313,-0.9983584016829592
315,314,-0.9045867109767788
316,282,-0.3507832276896198
316,315,-0.5918278363708653
317,316,-0.136697264333464
318,284,0.5984721441039565
318,317,0.3501305500284013
319,318,0.7514815371342608
320,286,0.9974949866040544
320,319,0.9732132496422036
321,320,0.9694247609041736
322,288,0.479425538604203
322,321,0.7617599814162892
323,322,0.4794255386042029
324,290,0.479425538604203
324,323,0.4794255386042029
325,324,0.7617599814162892
326,292,0.9974949866040544
326,325,0.9694247609041736
327,326,0.9732132496422036
328,294,0.5984721441039565
328,327,0.7514815371342608
329,328,0.3501305500284013
330,296,-0.3507832276896198
330,329,-0.136697264333464
331,330,-0.5918278363708653
332,298,-0.977530117665097
332,331,-0.9045867109767788
333,332,-0.9983584016829592
334,300,-0.7055403255703919
334,333,-0.8496696124064033
335,334,-0.494191001163918
336,302,0.2151199880878155
336,335,-0.0182022588233763
337,336,0.4623904909451666
338,304,0.9379999767747388
338,337,0.8303492934724779
339,338,0.9957806905528952
340,307,0.9814798511409962
340,341,0.8786996699526517
342,340,0.9999914501190752
343,309,0.6962663768365805
343,342,0.8830276192531098
344,343,0.5569244681683874
345,311,-0.2192127099952987
345,344,0.1002188341819074
346,345,-0.3785898330448362
347,313,-0.9351702861596852
347,346,-0.7674527255292299
348,347,-0.977603638465729
349,315,-0.8140454157770366
349,348,-0.9642251281632545
350,349,-0.7359266586191393
351,317,0.0190924942569946
351,350,-0.3507832276896198
352,351,0.1000437467937017
353,319,0.8204188436010451
353,352,0.5171488897344491
354,353,0.8204188436010451
355,321,0.9694247609041736
355,354,0.9732132496422036
356,355,0.9974949866040544
357,323,0.7617599814162892
357,356,0.9694247609041736
358,357,0.9694247609041736
359,325,0.9694247609041736
359,358,0.9974949866040544
360,359,0.9732132496422036
361,327,0.8204188436010451
361,360,0.8204188436010451
362,361,0.5171488897344491
363,329,0.0190924942569946
363,362,0.1000437467937017
364,363,-0.3507832276896198
365,331,-0.8140454157770366
365,364,-0.7359266586191393
366,365,-0.9642251281632545
367,333,-0.9351702861596852
367,366,-0.977603638465729
368,367,-0.7674527255292299
369,335,-0.2192127099952987
369,368,-0.3785898330448362
370,369,0.1002188341819074
371,337,0.6962663768365805
371,370,0.5569244681683874
372,371,0.8830276192531098
373,339,0.9814798511409962
373,372,0.9999914501190752
374,341,0.6817135162782886
375,374,0.7804697960020524
376,342,0.9877664589825208
376,375,0.9814798511409962
377,376,0.958924944344792
378,344,0.4292179343260667
378,377,0.7212035240830527
379,378,0.3251713981320959
380,346,-0.494191001163918
380,379,-0.1386344768643796
381,380,-0.5681672268584413
382,348,-0.9940178111289956
382,381,-0.8738337560726113
383,382,-0.9983584016829592
384,350,-0.6914773966101274
384,383,-0.9278232527433043
385,384,-0.6914773966101274
386,352,0.1000437467937017
386,385,-0.3507832276896198
387,386,0.0190924942569946
388,354,0.7514815371342608
388,387,0.3501305500284013
389,388,0.5984721441039565
390,356,0.9732132496422036
390,389,0.7514815371342608
391,390,0.8204188436010453
392,358,0.9732132496422036
392,391,0.8204188436010453
393,392,0.7514815371342608
394,360,0.7514815371342608
394,393,0.5984721441039565
395,394,0.3501305500284013
396,362,0.1000437467937017
396,395,0.0190924942569946
397,396,-0.3507832276896198
398,364,-0.6914773966101274
398,397,-0.6914773966101274
399,398,-0.9278232527433043
400,366,-0.9940178111289956
400,399,-0.9983584016829592
401,400,-0.8738337560726113
402,368,-0.494191001163918
402,401,-0.5681672268584413
403,402,-0.1386344768643796
404,370,0.4292179343260667
404,403,0.3251713981320959
405,404,0.7212035240830527
406,372,0.9877664589825208
406,405,0.958924944344792
407,406,0.9814798511409962
408,375,0.8486754940427508
408,409,0.5936443924712849
410,408,0.8926180020541369
411,377,0.9258984372844145
411,410,0.9999914501190752
412,411,0.8984115613773844
413,379,0.252403239030284
413,412,0.6155129809391914
414,413,0.2151199880878155
415,381,-0.6039688631641295
415,414,-0.2192127099952987
416,415,-0.6039688631641295
417,383,-0.9983584016829592
417,416,-0.8738337560726113
418,417,-0.9940178111289956
419,385,-0.7359266586191393
419,418,-0.9642251281632545
420,419,-0.8140454157770366
421,387,-0.136697264333464
421,420,-0.5918278363708653
422,421,-0.3507832276896198
423,389,0.3501305500284013
423,422,-0.136697264333464
424,423,0.0190924942569946
425,391,0.5171488897344491
425,424,0.1000437467937017
426,425,0.1000437467937017
427,393,0.3501305500284013
427,426,0.0190924942569946
428,427,-0.136697264333464
429,395,-0.136697264333464
429,428,-0.3507832276896198
430,429,-0.5918278363708653
431,397,-0.7359266586191393
431,430,-0.8140454157770366
432,431,-0.9642251281632545
433,399,-0.9983584016829592
433,432,-0.9940178111289956
434,433,-0.8738337560726113
435,401,-0.6039688631641295
435,434,-0.6039688631641295
436,435,-0.2192127099952987
437,403,0.252403239030284
437,436,0.2151199880878155
438,437,0.6155129809391914
439,405,0.9258984372844145
439,438,0.8984115613773844
440,439,0.9999914501190752
441,407,0.8486754940427508
441,440,0.8926180020541369
442,409,0.2435244837393342
443,442,0.2961259884689873
444,410,0.9181643334635528
444,443,0.6817135162782886
445,444,0.9297521640155444
446,412,0.8830276192531098
446,445,0.9982153206001496
447,446,0.8830276192531098
448,414,0.2151199880878155
448,447,0.6155129809391914
449,448,0.252403239030284
450,416,-0.5681672268584413
450,449,-0.1386344768643796
451,450,-0.494191001163918
452,418,-0.977603638465729
452,451,-0.7674527255292299
453,452,-0.9351702861596852
454,420,-0.9045867109767788
454,453,-0.9983584016829592
455,454,-0.977530117665097
456,422,-0.591827836370865
456,455,-0.9045867109767788
457,456,-0.8140454157770366
458,424,-0.3507832276896194
458,457,-0.735926658619139
459,458,-0.6914773966101274
460,426,-0.3507832276896194
460,459,-0.6914773966101274
461,460,-0.735926658619139
462,428,-0.591827836370865
462,461,-0.8140454157770366
463,462,-0.9045867109767788
464,430,-0.9045867109767788
464,463,-0.977530117665097
465,464,-0.9983584016829592
466,432,-0.977603638465729
466,465,-0.9351702861596852
467,466,-0.7674527255292299
468,434,-0.5681672268584413
468,467,-0.494191001163918
469,468,-0.1386344768643796
470,436,0.2151199880878155
470,469,0.252403239030284
471,470,0.6155129809391914
472,438,0.8830276192531098
472,471,0.8830276192531098
473,472,0.9982153206001496
474,440,0.9181643334635528
474,473,0.9297521640155444
475,474,0.6817135162782886
476,443,0.3222215451127417
476,477,-0.1013272832602712
478,476,0.3222215451127417
479,445,0.9297521640155444
479,478,0.6817135162782886
480,479,0.9181643334635528
481,447,0.8984115613773844
481,480,0.9999914501190752
482,481,0.9258984372844145
483,449,0.3251713981320959
483,482,0.7212035240830527
484,483,0.4292179343260667
485,451,-0.3785898330448362
485,484,0.1002188341819074
486,485,-0.2192127099952987
487,453,-0.8496696124064033
487,486,-0.494191001163918
488,487,-0.7055403255703919
489,455,-0.9983584016829592
489,488,-0.8496696124064033
490,489,-0.9351702861596852
491,457,-0.9642251281632545
491,490,-0.977603638465729
492,491,-0.9940178111289956
493,459,-0.927823252743304
493,492,-0.9983584016829592
494,493,-0.9983584016829592
495,461,-0.9642251281632545
495,494,-0.9940178111289956
496,495,-0.977603638465729
497,463,-0.9983584016829592
497,496,-0.9351702861596852
498,497,-0.8496696124064033
499,465,-0.8496696124064033
499,498,-0.7055403255703919
500,499,-0.494191001163918
501,467,-0.3785898330448362
501,500,-0.2192127099952987
502,501,0.1002188341819074
503,469,0.3251713981320959
503,502,0.4292179343260667
504,503,0.7212035240830527
505,471,0.8984115613773844
505,504,0.9258984372844145
506,505,0.9999914501190752
507,473,0.9297521640155444
507,506,0.9181643334635528
508,507,0.6817135162782886
509,475,0.3222215451127417
509,508,0.3222215451127417
510,477,-0.5121202140244393
511,510,-0.5334838726642068
512,478,0.2961259884689873
512,511,-0.1532379238071421
513,512,0.2435244837393342
514,480,0.8926180020541369
514,513,0.5936443924712849
515,514,0.8486754940427508
516,482,0.958924944344792
516,515,0.9814798511409962
517,516,0.9877664589825208
518,484,0.5569244681683874
518,517,0.8830276192531098
519,518,0.6962663768365805
520,486,-0.0182022588233763
520,519,0.4623904909451666
521,520,0.2151199880878155
522,488,-0.494191001163918
522,521,-0.0182022588233763
523,522,-0.2192127099952987
524,490,-0.7674527255292299
524,523,-0.3785898330448362
525,524,-0.494191001163918
526,492,-0.8738337560726113
526,525,-0.5681672268584413
527,526,-0.6039688631641295
528,494,-0.8738337560726113
528,527,-0.6039688631641295
529,528,-0.5681672268584413
530,496,-0.7674527255292299
530,529,-0.494191001163918
531,530,-0.3785898330448362
532,498,-0.494191001163918
532,531,-0.2192127099952987
533,532,-0.0182022588233763
534,500,-0.0182022588233763
534,533,0.2151199880878155
535,534,0.4623904909451666
536,502,0.5569244681683874
536,535,0.6962663768365805
537,536,0.8830276192531098
538,504,0.958924944344792
538,537,0.9877664589825208
539,538,0.9814798511409962
540,506,0.8926180020541369
540,539,0.8486754940427508
541,540,0.5936443924712849
542,508,0.2961259884689873
542,541,0.2435244837393342
543,542,-0.1532379238071421
544,511,-0.5750391407209322
544,545,-0.87969575997167
546,544,-0.6342949941088823
547,513,0.163905468572637
547,546,-0.3042806746109479
548,547,0.0572496441321156
549,515,0.7804697960020524
549,548,0.3994343662553819
550,549,0.6817135162782886
551,517,0.9999914501190752
551,550,0.8786996699526517
552,551,0.9814798511409962
553,519,0.8303492934724779
553,552,0.9957806905528952
554,553,0.9379999767747388
555,521,0.4623904909451666
555,554,0.8303492934724779
556,555,0.6962663768365805
557,523,0.1002188341819074
557,556,0.5569244681683874
558,557,0.4292179343260667
559,525,-0.1386344768643796
559,558,0.3251713981320959
560,559,0.252403239030284
561,527,-0.2192127099952987
561,560,0.2151199880878155
562,561,0.2151199880878155
563,529,-0.1386344768643796
563,562,0.252403239030284
564,563,0.3251713981320959
565,531,0.1002188341819074
565,564,0.4292179343260667
566,565,0.5569244681683874
567,533,0.4623904909451666
567,566,0.6962663768365805
568,567,0.8303492934724779
569,535,0.8303492934724779
569,568,0.9379999767747388
570,569,0.9957806905528952
571,537,0.9999914501190752
571,570,0.9814798511409962
572,571,0.8786996699526517
573,539,0.7804697960020524
573,572,0.6817135162782886
574,573,0.3994343662553819
575,541,0.163905468572637
575,574,0.0572496441321156
576,575,-0.3042806746109479
577,543,-0.5750391407209322
577,576,-0.6342949941088823
